id,nam_sinh,nam_xem,tuoi_mu,pham_tam_tai,chi_tam_tai,pham_kim_lau,ten_kim_lau,pham_hoang_oc,cung_hoang_oc,phep_tinh_kim_lau,nguon,ghi_chu
1992-2044,1992,2044,53,khong,Dần; Mão; Thìn,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"53 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1992-2045,1992,2045,54,khong,Dần; Mão; Thìn,khong,,co,Tam Địa Sát,"54 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1992-2046,1992,2046,55,co,Dần; Mão; Thìn,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"55 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1992-2047,1992,2047,56,co,Dần; Mão; Thìn,khong,,co,Ngũ Thọ Tử,"56 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1992-2048,1992,2048,57,co,Dần; Mão; Thìn,co,Kim Lâu Thê,co,Lục Hoang Ốc,"57 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1992-2049,1992,2049,58,khong,Dần; Mão; Thìn,khong,,khong,Nhất Cát,"58 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1992-2050,1992,2050,59,khong,Dần; Mão; Thìn,khong,,khong,Nhì Nghi,"59 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2020,1993,2020,28,co,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"28 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2021,1993,2021,29,co,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"29 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2022,1993,2022,30,khong,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Tam Địa Sát,"30 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2023,1993,2023,31,khong,Hợi; Tý; Sửu,khong,,khong,Tứ Tấn Tài,"31 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2024,1993,2024,32,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"32 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2025,1993,2025,33,khong,Hợi; Tý; Sửu,co,Kim Lâu Tử,co,Lục Hoang Ốc,"33 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2026,1993,2026,34,khong,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"34 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2027,1993,2027,35,khong,Hợi; Tý; Sửu,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"35 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2028,1993,2028,36,khong,Hợi; Tý; Sửu,khong,,co,Tam Địa Sát,"36 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2029,1993,2029,37,khong,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"37 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2030,1993,2030,38,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"38 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2031,1993,2031,39,co,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Lục Hoang Ốc,"39 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2032,1993,2032,40,co,Hợi; Tý; Sửu,khong,,khong,Tứ Tấn Tài,"40 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2033,1993,2033,41,co,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"41 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2034,1993,2034,42,khong,Hợi; Tý; Sửu,co,Kim Lâu Tử,co,Lục Hoang Ốc,"42 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2035,1993,2035,43,khong,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"43 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2036,1993,2036,44,khong,Hợi; Tý; Sửu,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"44 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2037,1993,2037,45,khong,Hợi; Tý; Sửu,khong,,co,Tam Địa Sát,"45 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2038,1993,2038,46,khong,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"46 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2039,1993,2039,47,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"47 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2040,1993,2040,48,khong,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Lục Hoang Ốc,"48 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2041,1993,2041,49,khong,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"49 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2042,1993,2042,50,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"50 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2043,1993,2043,51,co,Hợi; Tý; Sửu,co,Kim Lâu Tử,co,Lục Hoang Ốc,"51 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2044,1993,2044,52,co,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"52 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2045,1993,2045,53,co,Hợi; Tý; Sửu,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"53 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2046,1993,2046,54,khong,Hợi; Tý; Sửu,khong,,co,Tam Địa Sát,"54 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2047,1993,2047,55,khong,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"55 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2048,1993,2048,56,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"56 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2049,1993,2049,57,khong,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Lục Hoang Ốc,"57 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1993-2050,1993,2050,58,khong,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"58 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2020,1994,2020,27,khong,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"27 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2021,1994,2021,28,khong,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"28 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2022,1994,2022,29,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"29 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2023,1994,2023,30,khong,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Tam Địa Sát,"30 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2024,1994,2024,31,khong,Thân; Dậu; Tuất,khong,,khong,Tứ Tấn Tài,"31 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2025,1994,2025,32,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"32 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2026,1994,2026,33,khong,Thân; Dậu; Tuất,co,Kim Lâu Tử,co,Lục Hoang Ốc,"33 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2027,1994,2027,34,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"34 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2028,1994,2028,35,co,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"35 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2029,1994,2029,36,co,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"36 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2030,1994,2030,37,co,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"37 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2031,1994,2031,38,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"38 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2032,1994,2032,39,khong,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Lục Hoang Ốc,"39 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2033,1994,2033,40,khong,Thân; Dậu; Tuất,khong,,khong,Tứ Tấn Tài,"40 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2034,1994,2034,41,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"41 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2035,1994,2035,42,khong,Thân; Dậu; Tuất,co,Kim Lâu Tử,co,Lục Hoang Ốc,"42 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2036,1994,2036,43,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"43 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2037,1994,2037,44,khong,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"44 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2038,1994,2038,45,khong,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"45 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2039,1994,2039,46,khong,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"46 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2040,1994,2040,47,co,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"47 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2041,1994,2041,48,co,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Lục Hoang Ốc,"48 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2042,1994,2042,49,co,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"49 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2043,1994,2043,50,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"50 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2044,1994,2044,51,khong,Thân; Dậu; Tuất,co,Kim Lâu Tử,co,Lục Hoang Ốc,"51 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2045,1994,2045,52,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"52 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2046,1994,2046,53,khong,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"53 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2047,1994,2047,54,khong,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"54 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2048,1994,2048,55,khong,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"55 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2049,1994,2049,56,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"56 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1994-2050,1994,2050,57,khong,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Lục Hoang Ốc,"57 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2020,1995,2020,26,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"26 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2021,1995,2021,27,khong,Tỵ; Ngọ; Mùi,khong,,co,Tam Địa Sát,"27 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2022,1995,2022,28,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"28 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2023,1995,2023,29,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"29 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2024,1995,2024,30,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thê,co,Tam Địa Sát,"30 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2025,1995,2025,31,co,Tỵ; Ngọ; Mùi,khong,,khong,Tứ Tấn Tài,"31 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2026,1995,2026,32,co,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"32 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2027,1995,2027,33,co,Tỵ; Ngọ; Mùi,co,Kim Lâu Tử,co,Lục Hoang Ốc,"33 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2028,1995,2028,34,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"34 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2029,1995,2029,35,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"35 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2030,1995,2030,36,khong,Tỵ; Ngọ; Mùi,khong,,co,Tam Địa Sát,"36 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2031,1995,2031,37,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"37 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2032,1995,2032,38,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"38 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2033,1995,2033,39,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thê,co,Lục Hoang Ốc,"39 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2034,1995,2034,40,khong,Tỵ; Ngọ; Mùi,khong,,khong,Tứ Tấn Tài,"40 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2035,1995,2035,41,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"41 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2036,1995,2036,42,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Tử,co,Lục Hoang Ốc,"42 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1995-2037,1995,2037,43,co,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"43 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
