id,hoi,ngon_ngu,nhom,chu_de,bai_dung,tien_ich,nguon,ghi_chu
cauhoi-1069,越南母道信仰是什么,zh,nhu-cau-that,,,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20","không có đáp án đúng, dùng để đo tỉ lệ trả về rỗng"
cauhoi-1070,风水中的八宅是什么,zh,nhu-cau-that,,,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20","không có đáp án đúng, dùng để đo tỉ lệ trả về rỗng"
cauhoi-1071,今天我的运势,zh,tien-ich,,,/tien-ich/hom-nay-the-nao,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1072,今天有什么特别,zh,tien-ich,,,/tien-ich/than-so-hoc-ngay,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1073,住宅朝向查询,zh,tien-ich,,,/tien-ich/xem-nha-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1074,你带着什么能量,zh,tien-ich,,,/tien-ich/nang-luong-cua-ban,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1075,建房年份宜忌,zh,tien-ich,,,/tien-ich/xem-tuoi-lam-nha,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1076,新年首位登门人,zh,tien-ich,,,/tien-ich/xem-tuoi-xong-dat,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1077,易经六十四卦查询,zh,tien-ich,,,/tien-ich/kinh-dich,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1078,流年值星与三灾,zh,tien-ich,,,/tien-ich/sao-chieu-menh,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1079,生肖合婚与合伙,zh,tien-ich,,,/tien-ich/xem-tuoi-hop,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1080,西洋星座运势,zh,tien-ich,,,/tien-ich/tu-vi-tay-phuong,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1081,解锁 2026 年运势,zh,tien-ich,,,/tien-ich/mo-khoa-van-han-2026,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1082,越南节庆日历,zh,tien-ich,,,/tien-ich/lich-le-hoi,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1083,1945年9月2日是谁宣读了《独立宣言》？,zh,tri-thuc,Ngày kỷ niệm Việt Nam,quoc-khanh-viet-nam-2-9-y-nghia-lich-su-ngay-doc-lap-958568,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1084,1948年的福勒实验是真的吗？具体结果是什么？,zh,tri-thuc,Tâm lý học,thi-nghiem-forer-1948-hieu-ung-barnum-ce8367,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1085,5 号人格有哪些需要克服的共同弱点？,zh,tri-thuc,Enneagram,enneagram-type-5-nha-quan-sat-e430ad,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1086,Cartomancy 与塔罗牌的区别在哪里？,zh,tri-thuc,Bói bài Tây,boi-bai-tay-52-la-cartomancy,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1087,Lồng Tồng 节仪式部分中最重要的仪式是什么？,zh,tri-thuc,Lễ hội truyền thống,le-hoi-long-tong-ngay-hoi-xuong-dong-cau-mua-cua-nguoi-tay-nung-2710d8,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1088,Phường Đúc铸铜工艺包括哪些主要工序？,zh,tri-thuc,Nghề thủ công truyền thống,lang-nghe-tram-nam-do-lua-duc-dong-phuong-duc-o-hue-c6485c,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1089,Saju 与中国八字（Bazi）相同吗？,zh,tri-thuc,Saju,saju-tu-tru-han-quoc,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1090,Thác Bờ娘娘庙供奉哪些人？,zh,tri-thuc,Nhân vật lịch sử,tin-nguong-tho-chua-thac-bo-hai-nu-tuong-thoi-le-loi-o-hoa-binh-6ea791,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1091,Trải bài 能用于所有问题吗？,zh,tri-thuc,Từ điển,tu-dien-trai-bai,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1092,Type 1 分解时是否总是变得和 Type 4 一模一样？,zh,tri-thuc,Enneagram,mui-ten-tich-hop-va-phan-ra-type-1-enneagram-42824a,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1093,Đông Tứ Trạch 包含哪些宅？,zh,tri-thuc,Từ điển,tu-dien-dong-tu-trach,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1094,《青年报》在越南革命历史中有什么作用？,zh,tri-thuc,Ngày kỷ niệm Việt Nam,ngay-bao-chi-cach-mang-viet-nam-21-6-578838,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1095,七月十五祭礼应在什么时辰进行？,zh,tri-thuc,Lễ Vu Lan,cach-chuan-bi-mam-cung-le-vu-lan-ram-thang-7-c8ae65,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1096,七月十五祭礼需要准备几份供桌？,zh,tri-thuc,Lễ Vu Lan,cach-chuan-bi-mam-cung-le-vu-lan-ram-thang-7-c8ae65,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1097,三地祖先祭盘最大的区别是什么？,zh,tri-thuc,So sánh vùng miền,so-sanh-phong-tuc-tho-cung-to-tien-giua-cac-vung-mien-484844,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1098,三地端午节祭品的差异主要由什么因素决定？,zh,tri-thuc,So sánh vùng miền,so-sanh-phong-tuc-tet-doan-ngo-ba-mien-37285f,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1099,三府母道教信仰是什么？起源于何处？,zh,tri-thuc,Tín ngưỡng dân gian,tin-nguong-tho-mau-tam-phu-va-nghi-le-hau-dong-fb01cf,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1100,为什么如月江与李常杰的名字紧密相连？,zh,tri-thuc,Nhân vật lịch sử,thai-uy-ly-thuong-kiet-phong-tuyen-song-nhu-nguyet-va-den-tho-o-bac-ninh-d276a7,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1101,为什么应该读整只手而不是只读一条手相线？,zh,tri-thuc,Bói toán dân gian,doc-ca-ban-tay-thay-vi-tung-duong-nam-duong-chinh-lien-he-voi-nhau-b9c0ef,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1102,为什么科学反驳后许多人仍相信面相？,zh,tri-thuc,Nhân tướng học,khoa-hoc-noi-gi-ve-xem-tuong-mat-da8a81,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1103,为什么节气与农事紧密相关？,zh,tri-thuc,Lịch âm,hai-muoi-tu-tiet-khi-phan-duong-lich-trong-lich-am-efb90c,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1104,为什么观卦强调献礼前要「洗手」（盥洗）？,zh,tri-thuc,Kinh Dịch,giai-ma-que-phong-dia-quan-kinh-dich-41b269,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1105,为什么越南日历和中国日历有时农历日期相差一天？,zh,tri-thuc,Lịch âm,vi-sao-hai-quyen-lich-ghi-hai-ngay-am-khac-nhau-a2d247,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1106,为什么越南有猫而不是兔？,zh,tri-thuc,Con giáp,12-con-giap-la-gi-y-nghia-va-cach-tinh-tuoi-theo-dia-chi-tong-quan,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1107,人类图有多少种能量类型？,zh,tri-thuc,Human Design,bon-kieu-nang-luong-human-design-manifestor-generator-projector-reflector-b2b1f7,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1108,什么是日月同明？,zh,tri-thuc,Tử vi Đẩu Số,sao-thai-duong,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1109,伪科学与错误科学有何不同？,zh,tri-thuc,Triết học khoa học,gia-khoa-hoc-la-gi-va-bai-toan-vach-ranh-gioi-14e7b7,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1110,佛诞大典在越南人生活中的主要意义是什么？,zh,tri-thuc,Lễ Tết,ram-thang-tu-dai-le-phat-dan-nguon-goc-va-y-nghia-trong-doi-song-tam-linh-nguoi-viet-cdfd51,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1111,八字中的偏印对一个人的事业与学业有什么意义？,zh,tri-thuc,Bát Tự,thien-an-kieu-than-trong-bat-tu-76123e,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1112,八字有多少个字？,zh,tri-thuc,Bát Tự,bat-tu-tu-tru-la-gi,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1113,公房的断案仪式如何进行？,zh,tri-thuc,Phong tục dân tộc thiểu số,nha-rong-trong-doi-song-van-hoa-tay-nguyen-a5fcfe,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1114,内倾直觉（Ni）与外倾直觉（Ne）有什么区别？,zh,tri-thuc,MBTI,chuc-nang-nhan-thuc-truc-giac-huong-noi-ni-trong-mbti-9f0cab,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1115,出借年龄的人对房屋要承担什么责任吗？,zh,tri-thuc,Kiêng kỵ dân gian,muon-tuoi-lam-nha-trinh-tu-dieu-kien-va-ranh-gioi-phap-ly,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1116,制香业为 Thôn Cao 百姓带来了什么价值？,zh,tri-thuc,Nghề thủ công truyền thống,lang-huong-thon-cao-noi-luu-giu-net-dep-tin-nguong-nguoi-viet-166987,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1117,劫财旺是否总是不好，会破尽财禄吗？,zh,tri-thuc,Bát Tự,kiep-tai-trong-thap-than-cua-bat-tu-c40f78,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1118,化装成草鬼的人必须遵守哪些禁忌？,zh,tri-thuc,Thờ cúng tổ tiên,le-cung-to-tien-mua-ma-co-nguoi-lo-lo-626332,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1119,北部和南部五果盘有什么不同？,zh,tri-thuc,Ẩm thực truyền thống,y-nghia-tung-loai-qua-trong-mam-ngu-qua-ngay-tet-068727,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1120,南部占族婚礼通常持续多久，包括哪些天？,zh,tri-thuc,Nghi lễ vòng đời,le-cuoi-nguoi-cham-dau-an-che-do-mau-he-qua-nghi-thuc-dua-re-5089cb,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1121,卫生间在房屋中心有问题吗，如何化解？,zh,tri-thuc,Phong thủy,phong-thuy-nha-ve-sinh-nguyen-tac-bo-tri-hop-phong-thuy-01adb0,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1122,卯年生人应避免与哪些生肖结合？,zh,tri-thuc,12 Con Giáp,con-giap-mao,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1123,双鱼座最大的弱点是什么？,zh,tri-thuc,Chiêm tinh phương Tây,cung-song-ngu,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1124,可以同时佩戴多种风水石吗？,zh,tri-thuc,Đá phong thủy,da-phong-thuy-la-gi-cach-chon-da-hop-menh-va-hop-tuoi-tong-quan,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1125,各省的 Then 歌一样吗？,zh,tri-thuc,So sánh vùng miền,van-hoa-viet-bac-va-dong-bac-hat-then-cho-phien-nep-song-ban-lang-29010c,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1126,命带劫财的人应选择什么职业来发挥优势？,zh,tri-thuc,Bát Tự,kiep-tai-trong-thap-than-cua-bat-tu-c40f78,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1127,哪些人格类型把内倾直觉（Ni）作为主要功能或辅助功能？,zh,tri-thuc,MBTI,chuc-nang-nhan-thuc-truc-giac-huong-noi-ni-trong-mbti-9f0cab,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1128,哪些古代文献被视为 Vastu Shastra 的基础？,zh,tri-thuc,Vastu Shastra,vastu-shastra-kien-truc-an-do,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1129,哪些年份出生属于杨柳木纳音？,zh,tri-thuc,Tử vi,nap-am-duong-lieu-moc-y-nghia-ngu-hanh-c6d385,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1130,嘉莱族的弃墓礼（Pơ Thi）什么时候举行？,zh,tri-thuc,Nghi lễ vòng đời,le-bo-ma-cua-nguoi-gia-rai-nghi-le-tien-biet-nguoi-da-khuat-ve-voi-to-tien-7cedca,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1131,嘉莱族的弃墓礼（Pơ Thi）有什么意义？,zh,tri-thuc,Nghi lễ vòng đời,le-bo-ma-po-thi-va-nghe-thuat-tuong-nha-mo-cua-nguoi-gia-rai-834355,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1132,塔罗牌中的圣杯组（Cups）象征哪个元素和生活的哪个领域？,zh,tri-thuc,Tarot,chat-coc-cups-y-nghia-tong-quan-theo-nguyen-to-2ad93e,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1133,多艾潭鼓村在哪里，有多少年历史？,zh,tri-thuc,Nghề thủ công truyền thống,lang-trong-doi-tam-hon-1000-nam-tuoi-cfaee1,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1134,天干甲属什么行，带阴还是阳？,zh,tri-thuc,Kinh Dịch,thien-can-giap-dac-tinh-am-duong-ngu-hanh-trong-kinh-dich-efc291,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1135,如今踩地习俗发生了怎样的变化？,zh,tri-thuc,Phong tục Tết,tuc-xong-dat-dau-nam-nguon-goc-va-cach-chon-nguoi-xong-nha-1b00ad,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1136,如今高村人还做手工香吗？,zh,tri-thuc,Nghề thủ công truyền thống,lang-huong-co-truyen-cao-thon-cai-noi-nghe-lam-huong-viet-nam-272a4d,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1137,如何为现有住宅激活辛山？,zh,tri-thuc,Phong thủy,son-huong-tan-trong-24-son-huong-phong-thuy-2afb64,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1138,如何在我的星盘中识别六合相位？,zh,tri-thuc,Chiêm tinh học,khia-canh-luc-hop-sextile-trong-chiem-tinh-hoc-4aa3da,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1139,如何理解一个人出生星图中金星的位置？,zh,tri-thuc,Chiêm tinh học,thien-binh-va-sao-kim-moi-lien-ket-hanh-tinh-chu-quan-trong-chiem-tinh-hoc-bdc8f4,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1140,如何识别一个 Fe 功能强的人？,zh,tri-thuc,MBTI,chuc-nang-nhan-thuc-cam-xuc-huong-ngoai-fe-trong-mbti-b2d9a7,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1141,如何辨别真假风水石？,zh,tri-thuc,Đá phong thủy,da-phong-thuy-hop-cung-su-tu-fe4c16,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1142,对分相（Opposition）在爱情和关系中有什么含义？,zh,tri-thuc,Chiêm tinh học,khia-canh-doi-nghich-opposition-trong-chiem-tinh-hoc-79e734,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1143,属猴人与哪个生肖相冲？,zh,tri-thuc,12 Con Giáp,con-giap-than,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1144,属蛇的人应避免与哪个生肖结合？,zh,tri-thuc,12 Con Giáp,con-giap-ty-ran,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1145,属马与哪个生肖最相合？,zh,tri-thuc,12 Con Giáp,con-giap-ngo,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1146,属马与哪个生肖相克？,zh,tri-thuc,12 Con Giáp,con-giap-ngo,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1147,属鼠的五行是什么？,zh,tri-thuc,12 Con Giáp,con-giap-ty,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1148,巨蟹座总是敏感和容易受伤吗？,zh,tri-thuc,Chiêm tinh học,cu-giai-va-mat-trang-moi-lien-ket-hanh-tinh-chu-quan-trong-chiem-tinh-hoc-900e4b,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1149,巴纳姆效应与算命有什么关系？,zh,tri-thuc,Bói toán dân gian,vi-sao-nguoi-tre-di-xem-boi-ap-luc-bat-dinh-hieu-ung-barnum-831955,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1150,延婆庙会有哪些独特仪式？,zh,tri-thuc,Tín ngưỡng dân gian,tin-nguong-tho-tu-phap-may-mua-sam-chop-o-chua-dau-690509,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1151,怎么知道自己的日主是什么？,zh,tri-thuc,Bát Tự,thap-than-trong-bat-tu,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1152,怎样辨别风水石的真假？,zh,tri-thuc,Đá phong thủy,da-phong-thuy-la-gi-cach-chon-da-hop-menh-va-hop-tuoi-tong-quan,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1153,戈都族婚礼中的Zum共食礼有什么意义？,zh,tri-thuc,Phong tục dân tộc thiểu số,net-truyen-thong-dam-cuoi-nguoi-co-tu-e96ba8,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1154,拉祜族在哪些场合祭祀祖先，祭品是什么？,zh,tri-thuc,Cộng đồng các dân tộc,dan-toc-la-hu-noi-cu-tru-tieng-noi-tap-tuc-tho-cung-le-hoi-4302b5,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1155,挑战数 6 如何影响事业和爱情？,zh,tri-thuc,Thần số học,so-thach-thuc-6-than-so-hoc-y-nghia-va-bai-hoc-can-vuot-qua-ea8d37,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1156,数字命理学中的主命数按阴历还是阳历计算？,zh,tri-thuc,Thần số học,than-so-hoc-phuong-tay-cach-tinh-con-so-chu-dao-2c501a,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1157,文庙年初求字的价格是多少？,zh,tri-thuc,Lễ Tết,xin-chu-dau-nam-van-mieu-net-dep-van-hoa-ong-do-ngay-tet-cbd301,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1158,新月的周期持续多久，它是如何发生的？,zh,tri-thuc,Chiêm tinh học,trang-non-y-nghia-chiem-tinh-doi-song-5ab4d4,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1159,日月灯明这个名字应按字面理解还是按象征理解？,zh,tri-thuc,Phật giáo,nhat-nguyet-dang-minh-phat-kinh-phap-hoa-df5ba8,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1160,是否必须完整举行 dạm ngõ、ăn hỏi、rước dâu 三个仪式？,zh,tri-thuc,Nghi lễ vòng đời,le-cuoi-hoi-truyen-thong-viet-nam,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1161,月亮星座和普通星座一样吗？,zh,tri-thuc,Chiêm tinh học,cung-mat-trang-moon-sign-la-gi-khac-gi-cung-hoang-dao-de32df,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1162,杀破狼组合是否总是预示人生不幸？,zh,tri-thuc,Tử vi Đẩu Số,sao-that-sat,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1163,正印被克（财星旺）对命主有何影响？,zh,tri-thuc,Bát Tự,chinh-an-trong-thap-than-cua-bat-tu-y-nghia-va-ung-dung-luan-menh-36d8fa,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1164,正官和七杀有什么区别？,zh,tri-thuc,Bát Tự,thap-than-trong-bat-tu,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1165,母神信仰中的三府包括哪些区域？,zh,tri-thuc,Tín ngưỡng dân gian,tin-nguong-tho-mau-tam-phu-di-san-unesco-e0b3f2,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1166,求鱼节在什么时间举行，目的是什么？,zh,tri-thuc,So sánh vùng miền,van-hoa-duyen-hai-nam-trung-bo-tin-nguong-tho-ca-ong-le-cau-ngu-39c717,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1167,火星在占星星盘中有什么意义？,zh,tri-thuc,Chiêm tinh học,sao-hoa-trong-chiem-tinh-hoc-y-nghia-va-anh-huong-len-la-so-f63f63,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
cauhoi-1168,炉中火命人在五行关系中与什么命相合？,zh,tri-thuc,Tử vi,nap-am-luu-trung-hoa-la-gi-y-nghia-ngu-hanh-9077c3,,"Nhật Nguyệt, bộ đánh giá ô tìm kiếm sinh ngày 2026-09-20",
