id,ngay_duong,ngay_am,thang_am,nam_am,thang_nhuan,can_chi_ngay,can_chi_nam,tiet_khi,truc,ngay_hoang_dao,nhi_thap_bat_tu,nguon,ghi_chu
2077-06-14,2077-06-14,24,4,2077,co,Đinh Hợi,Đinh Dậu,Mang Chủng,Chấp,khong,Trương,tinh-toan,
2077-06-15,2077-06-15,25,4,2077,co,Mậu Tý,Đinh Dậu,Mang Chủng,Phá,co,Dực,tinh-toan,
2077-06-16,2077-06-16,26,4,2077,co,Kỷ Sửu,Đinh Dậu,Mang Chủng,Nguy,co,Chẩn,tinh-toan,
2077-06-17,2077-06-17,27,4,2077,co,Canh Dần,Đinh Dậu,Mang Chủng,Thành,khong,Giác,tinh-toan,
2077-06-18,2077-06-18,28,4,2077,co,Tân Mão,Đinh Dậu,Mang Chủng,Thu,co,Cang,tinh-toan,
2077-06-19,2077-06-19,29,4,2077,co,Nhâm Thìn,Đinh Dậu,Mang Chủng,Khai,khong,Đê,tinh-toan,
2077-06-20,2077-06-20,1,5,2077,khong,Quý Tỵ,Đinh Dậu,Mang Chủng,Bế,khong,Phòng,tinh-toan,
2077-06-21,2077-06-21,2,5,2077,khong,Giáp Ngọ,Đinh Dậu,Hạ Chí,Kiến,co,Tâm,tinh-toan,
2077-06-22,2077-06-22,3,5,2077,khong,Ất Mùi,Đinh Dậu,Hạ Chí,Trừ,khong,Vĩ,tinh-toan,
2077-06-23,2077-06-23,4,5,2077,khong,Bính Thân,Đinh Dậu,Hạ Chí,Mãn,co,Cơ,tinh-toan,
2077-06-24,2077-06-24,5,5,2077,khong,Đinh Dậu,Đinh Dậu,Hạ Chí,Bình,co,Đẩu,tinh-toan,
2077-06-25,2077-06-25,6,5,2077,khong,Mậu Tuất,Đinh Dậu,Hạ Chí,Định,khong,Ngưu,tinh-toan,
2077-06-26,2077-06-26,7,5,2077,khong,Kỷ Hợi,Đinh Dậu,Hạ Chí,Chấp,khong,Nữ,tinh-toan,
2077-06-27,2077-06-27,8,5,2077,khong,Canh Tý,Đinh Dậu,Hạ Chí,Phá,co,Hư,tinh-toan,
2077-06-28,2077-06-28,9,5,2077,khong,Tân Sửu,Đinh Dậu,Hạ Chí,Nguy,co,Nguy,tinh-toan,
2077-06-29,2077-06-29,10,5,2077,khong,Nhâm Dần,Đinh Dậu,Hạ Chí,Thành,khong,Thất,tinh-toan,
2077-06-30,2077-06-30,11,5,2077,khong,Quý Mão,Đinh Dậu,Hạ Chí,Thu,co,Bích,tinh-toan,
2077-07-01,2077-07-01,12,5,2077,khong,Giáp Thìn,Đinh Dậu,Hạ Chí,Khai,khong,Khuê,tinh-toan,
2077-07-02,2077-07-02,13,5,2077,khong,Ất Tỵ,Đinh Dậu,Hạ Chí,Bế,khong,Lâu,tinh-toan,
2077-07-03,2077-07-03,14,5,2077,khong,Bính Ngọ,Đinh Dậu,Hạ Chí,Kiến,co,Vị,tinh-toan,
2077-07-04,2077-07-04,15,5,2077,khong,Đinh Mùi,Đinh Dậu,Hạ Chí,Trừ,khong,Mão,tinh-toan,
2077-07-05,2077-07-05,16,5,2077,khong,Mậu Thân,Đinh Dậu,Hạ Chí,Mãn,co,Tất,tinh-toan,
2077-07-06,2077-07-06,17,5,2077,khong,Kỷ Dậu,Đinh Dậu,Hạ Chí,Bình,co,Chủy,tinh-toan,
2077-07-07,2077-07-07,18,5,2077,khong,Canh Tuất,Đinh Dậu,Tiểu Thử,Bình,co,Sâm,tinh-toan,
2077-07-08,2077-07-08,19,5,2077,khong,Tân Hợi,Đinh Dậu,Tiểu Thử,Định,co,Tỉnh,tinh-toan,
2077-07-09,2077-07-09,20,5,2077,khong,Nhâm Tý,Đinh Dậu,Tiểu Thử,Chấp,khong,Quỷ,tinh-toan,
2077-07-10,2077-07-10,21,5,2077,khong,Quý Sửu,Đinh Dậu,Tiểu Thử,Phá,khong,Liễu,tinh-toan,
2077-07-11,2077-07-11,22,5,2077,khong,Giáp Dần,Đinh Dậu,Tiểu Thử,Nguy,co,Tinh,tinh-toan,
2077-07-12,2077-07-12,23,5,2077,khong,Ất Mão,Đinh Dậu,Tiểu Thử,Thành,co,Trương,tinh-toan,
2077-07-13,2077-07-13,24,5,2077,khong,Bính Thìn,Đinh Dậu,Tiểu Thử,Thu,khong,Dực,tinh-toan,
2077-07-14,2077-07-14,25,5,2077,khong,Đinh Tỵ,Đinh Dậu,Tiểu Thử,Khai,co,Chẩn,tinh-toan,
2077-07-15,2077-07-15,26,5,2077,khong,Mậu Ngọ,Đinh Dậu,Tiểu Thử,Bế,khong,Giác,tinh-toan,
2077-07-16,2077-07-16,27,5,2077,khong,Kỷ Mùi,Đinh Dậu,Tiểu Thử,Kiến,khong,Cang,tinh-toan,
2077-07-17,2077-07-17,28,5,2077,khong,Canh Thân,Đinh Dậu,Tiểu Thử,Trừ,co,Đê,tinh-toan,
2077-07-18,2077-07-18,29,5,2077,khong,Tân Dậu,Đinh Dậu,Tiểu Thử,Mãn,khong,Phòng,tinh-toan,
2077-07-19,2077-07-19,30,5,2077,khong,Nhâm Tuất,Đinh Dậu,Tiểu Thử,Bình,co,Tâm,tinh-toan,
2077-07-20,2077-07-20,1,6,2077,khong,Quý Hợi,Đinh Dậu,Tiểu Thử,Định,co,Vĩ,tinh-toan,
2077-07-21,2077-07-21,2,6,2077,khong,Giáp Tý,Đinh Dậu,Tiểu Thử,Chấp,khong,Cơ,tinh-toan,
2077-07-22,2077-07-22,3,6,2077,khong,Ất Sửu,Đinh Dậu,Đại Thử,Phá,khong,Đẩu,tinh-toan,
2077-07-23,2077-07-23,4,6,2077,khong,Bính Dần,Đinh Dậu,Đại Thử,Nguy,co,Ngưu,tinh-toan,
2077-07-24,2077-07-24,5,6,2077,khong,Đinh Mão,Đinh Dậu,Đại Thử,Thành,co,Nữ,tinh-toan,
2077-07-25,2077-07-25,6,6,2077,khong,Mậu Thìn,Đinh Dậu,Đại Thử,Thu,khong,Hư,tinh-toan,
2077-07-26,2077-07-26,7,6,2077,khong,Kỷ Tỵ,Đinh Dậu,Đại Thử,Khai,co,Nguy,tinh-toan,
2077-07-27,2077-07-27,8,6,2077,khong,Canh Ngọ,Đinh Dậu,Đại Thử,Bế,khong,Thất,tinh-toan,
2077-07-28,2077-07-28,9,6,2077,khong,Tân Mùi,Đinh Dậu,Đại Thử,Kiến,khong,Bích,tinh-toan,
2077-07-29,2077-07-29,10,6,2077,khong,Nhâm Thân,Đinh Dậu,Đại Thử,Trừ,co,Khuê,tinh-toan,
2077-07-30,2077-07-30,11,6,2077,khong,Quý Dậu,Đinh Dậu,Đại Thử,Mãn,khong,Lâu,tinh-toan,
2077-07-31,2077-07-31,12,6,2077,khong,Giáp Tuất,Đinh Dậu,Đại Thử,Bình,co,Vị,tinh-toan,
2077-08-01,2077-08-01,13,6,2077,khong,Ất Hợi,Đinh Dậu,Đại Thử,Định,co,Mão,tinh-toan,
2077-08-02,2077-08-02,14,6,2077,khong,Bính Tý,Đinh Dậu,Đại Thử,Chấp,khong,Tất,tinh-toan,
2077-08-03,2077-08-03,15,6,2077,khong,Đinh Sửu,Đinh Dậu,Đại Thử,Phá,khong,Chủy,tinh-toan,
2077-08-04,2077-08-04,16,6,2077,khong,Mậu Dần,Đinh Dậu,Đại Thử,Nguy,co,Sâm,tinh-toan,
2077-08-05,2077-08-05,17,6,2077,khong,Kỷ Mão,Đinh Dậu,Đại Thử,Thành,co,Tỉnh,tinh-toan,
2077-08-06,2077-08-06,18,6,2077,khong,Canh Thìn,Đinh Dậu,Đại Thử,Thu,khong,Quỷ,tinh-toan,
2077-08-07,2077-08-07,19,6,2077,khong,Tân Tỵ,Đinh Dậu,Lập Thu,Thu,co,Liễu,tinh-toan,
2077-08-08,2077-08-08,20,6,2077,khong,Nhâm Ngọ,Đinh Dậu,Lập Thu,Khai,khong,Tinh,tinh-toan,
2077-08-09,2077-08-09,21,6,2077,khong,Quý Mùi,Đinh Dậu,Lập Thu,Bế,co,Trương,tinh-toan,
2077-08-10,2077-08-10,22,6,2077,khong,Giáp Thân,Đinh Dậu,Lập Thu,Kiến,khong,Dực,tinh-toan,
2077-08-11,2077-08-11,23,6,2077,khong,Ất Dậu,Đinh Dậu,Lập Thu,Trừ,khong,Chẩn,tinh-toan,
2077-08-12,2077-08-12,24,6,2077,khong,Bính Tuất,Đinh Dậu,Lập Thu,Mãn,co,Giác,tinh-toan,
2077-08-13,2077-08-13,25,6,2077,khong,Đinh Hợi,Đinh Dậu,Lập Thu,Bình,khong,Cang,tinh-toan,
2077-08-14,2077-08-14,26,6,2077,khong,Mậu Tý,Đinh Dậu,Lập Thu,Định,co,Đê,tinh-toan,
2077-08-15,2077-08-15,27,6,2077,khong,Kỷ Sửu,Đinh Dậu,Lập Thu,Chấp,co,Phòng,tinh-toan,
2077-08-16,2077-08-16,28,6,2077,khong,Canh Dần,Đinh Dậu,Lập Thu,Phá,khong,Tâm,tinh-toan,
2077-08-17,2077-08-17,29,6,2077,khong,Tân Mão,Đinh Dậu,Lập Thu,Nguy,khong,Vĩ,tinh-toan,
2077-08-18,2077-08-18,1,7,2077,khong,Nhâm Thìn,Đinh Dậu,Lập Thu,Thành,co,Cơ,tinh-toan,
2077-08-19,2077-08-19,2,7,2077,khong,Quý Tỵ,Đinh Dậu,Lập Thu,Thu,co,Đẩu,tinh-toan,
2077-08-20,2077-08-20,3,7,2077,khong,Giáp Ngọ,Đinh Dậu,Lập Thu,Khai,khong,Ngưu,tinh-toan,
2077-08-21,2077-08-21,4,7,2077,khong,Ất Mùi,Đinh Dậu,Lập Thu,Bế,co,Nữ,tinh-toan,
2077-08-22,2077-08-22,5,7,2077,khong,Bính Thân,Đinh Dậu,Lập Thu,Kiến,khong,Hư,tinh-toan,
2077-08-23,2077-08-23,6,7,2077,khong,Đinh Dậu,Đinh Dậu,Xử Thử,Trừ,khong,Nguy,tinh-toan,
2077-08-24,2077-08-24,7,7,2077,khong,Mậu Tuất,Đinh Dậu,Xử Thử,Mãn,co,Thất,tinh-toan,
2077-08-25,2077-08-25,8,7,2077,khong,Kỷ Hợi,Đinh Dậu,Xử Thử,Bình,khong,Bích,tinh-toan,
2077-08-26,2077-08-26,9,7,2077,khong,Canh Tý,Đinh Dậu,Xử Thử,Định,co,Khuê,tinh-toan,
2077-08-27,2077-08-27,10,7,2077,khong,Tân Sửu,Đinh Dậu,Xử Thử,Chấp,co,Lâu,tinh-toan,
2077-08-28,2077-08-28,11,7,2077,khong,Nhâm Dần,Đinh Dậu,Xử Thử,Phá,khong,Vị,tinh-toan,
2077-08-29,2077-08-29,12,7,2077,khong,Quý Mão,Đinh Dậu,Xử Thử,Nguy,khong,Mão,tinh-toan,
2077-08-30,2077-08-30,13,7,2077,khong,Giáp Thìn,Đinh Dậu,Xử Thử,Thành,co,Tất,tinh-toan,
2077-08-31,2077-08-31,14,7,2077,khong,Ất Tỵ,Đinh Dậu,Xử Thử,Thu,co,Chủy,tinh-toan,
2077-09-01,2077-09-01,15,7,2077,khong,Bính Ngọ,Đinh Dậu,Xử Thử,Khai,khong,Sâm,tinh-toan,
2077-09-02,2077-09-02,16,7,2077,khong,Đinh Mùi,Đinh Dậu,Xử Thử,Bế,co,Tỉnh,tinh-toan,
2077-09-03,2077-09-03,17,7,2077,khong,Mậu Thân,Đinh Dậu,Xử Thử,Kiến,khong,Quỷ,tinh-toan,
2077-09-04,2077-09-04,18,7,2077,khong,Kỷ Dậu,Đinh Dậu,Xử Thử,Trừ,khong,Liễu,tinh-toan,
2077-09-05,2077-09-05,19,7,2077,khong,Canh Tuất,Đinh Dậu,Xử Thử,Mãn,co,Tinh,tinh-toan,
2077-09-06,2077-09-06,20,7,2077,khong,Tân Hợi,Đinh Dậu,Xử Thử,Bình,khong,Trương,tinh-toan,
2077-09-07,2077-09-07,21,7,2077,khong,Nhâm Tý,Đinh Dậu,Bạch Lộ,Bình,co,Dực,tinh-toan,
2077-09-08,2077-09-08,22,7,2077,khong,Quý Sửu,Đinh Dậu,Bạch Lộ,Định,khong,Chẩn,tinh-toan,
2077-09-09,2077-09-09,23,7,2077,khong,Giáp Dần,Đinh Dậu,Bạch Lộ,Chấp,co,Giác,tinh-toan,
2077-09-10,2077-09-10,24,7,2077,khong,Ất Mão,Đinh Dậu,Bạch Lộ,Phá,co,Cang,tinh-toan,
2077-09-11,2077-09-11,25,7,2077,khong,Bính Thìn,Đinh Dậu,Bạch Lộ,Nguy,khong,Đê,tinh-toan,
2077-09-12,2077-09-12,26,7,2077,khong,Đinh Tỵ,Đinh Dậu,Bạch Lộ,Thành,khong,Phòng,tinh-toan,
2077-09-13,2077-09-13,27,7,2077,khong,Mậu Ngọ,Đinh Dậu,Bạch Lộ,Thu,co,Tâm,tinh-toan,
2077-09-14,2077-09-14,28,7,2077,khong,Kỷ Mùi,Đinh Dậu,Bạch Lộ,Khai,co,Vĩ,tinh-toan,
2077-09-15,2077-09-15,29,7,2077,khong,Canh Thân,Đinh Dậu,Bạch Lộ,Bế,khong,Cơ,tinh-toan,
2077-09-16,2077-09-16,30,7,2077,khong,Tân Dậu,Đinh Dậu,Bạch Lộ,Kiến,co,Đẩu,tinh-toan,
2077-09-17,2077-09-17,1,8,2077,khong,Nhâm Tuất,Đinh Dậu,Bạch Lộ,Trừ,khong,Ngưu,tinh-toan,
2077-09-18,2077-09-18,2,8,2077,khong,Quý Hợi,Đinh Dậu,Bạch Lộ,Mãn,khong,Nữ,tinh-toan,
2077-09-19,2077-09-19,3,8,2077,khong,Giáp Tý,Đinh Dậu,Bạch Lộ,Bình,co,Hư,tinh-toan,
2077-09-20,2077-09-20,4,8,2077,khong,Ất Sửu,Đinh Dậu,Bạch Lộ,Định,khong,Nguy,tinh-toan,
2077-09-21,2077-09-21,5,8,2077,khong,Bính Dần,Đinh Dậu,Bạch Lộ,Chấp,co,Thất,tinh-toan,
2077-09-22,2077-09-22,6,8,2077,khong,Đinh Mão,Đinh Dậu,Bạch Lộ,Phá,co,Bích,tinh-toan,
2077-09-23,2077-09-23,7,8,2077,khong,Mậu Thìn,Đinh Dậu,Thu Phân,Nguy,khong,Khuê,tinh-toan,
2077-09-24,2077-09-24,8,8,2077,khong,Kỷ Tỵ,Đinh Dậu,Thu Phân,Thành,khong,Lâu,tinh-toan,
2077-09-25,2077-09-25,9,8,2077,khong,Canh Ngọ,Đinh Dậu,Thu Phân,Thu,co,Vị,tinh-toan,
2077-09-26,2077-09-26,10,8,2077,khong,Tân Mùi,Đinh Dậu,Thu Phân,Khai,co,Mão,tinh-toan,
2077-09-27,2077-09-27,11,8,2077,khong,Nhâm Thân,Đinh Dậu,Thu Phân,Bế,khong,Tất,tinh-toan,
2077-09-28,2077-09-28,12,8,2077,khong,Quý Dậu,Đinh Dậu,Thu Phân,Kiến,co,Chủy,tinh-toan,
2077-09-29,2077-09-29,13,8,2077,khong,Giáp Tuất,Đinh Dậu,Thu Phân,Trừ,khong,Sâm,tinh-toan,
2077-09-30,2077-09-30,14,8,2077,khong,Ất Hợi,Đinh Dậu,Thu Phân,Mãn,khong,Tỉnh,tinh-toan,
2077-10-01,2077-10-01,15,8,2077,khong,Bính Tý,Đinh Dậu,Thu Phân,Bình,co,Quỷ,tinh-toan,
2077-10-02,2077-10-02,16,8,2077,khong,Đinh Sửu,Đinh Dậu,Thu Phân,Định,khong,Liễu,tinh-toan,
2077-10-03,2077-10-03,17,8,2077,khong,Mậu Dần,Đinh Dậu,Thu Phân,Chấp,co,Tinh,tinh-toan,
2077-10-04,2077-10-04,18,8,2077,khong,Kỷ Mão,Đinh Dậu,Thu Phân,Phá,co,Trương,tinh-toan,
2077-10-05,2077-10-05,19,8,2077,khong,Canh Thìn,Đinh Dậu,Thu Phân,Nguy,khong,Dực,tinh-toan,
2077-10-06,2077-10-06,20,8,2077,khong,Tân Tỵ,Đinh Dậu,Thu Phân,Thành,khong,Chẩn,tinh-toan,
2077-10-07,2077-10-07,21,8,2077,khong,Nhâm Ngọ,Đinh Dậu,Thu Phân,Thu,co,Giác,tinh-toan,
2077-10-08,2077-10-08,22,8,2077,khong,Quý Mùi,Đinh Dậu,Hàn Lộ,Thu,khong,Cang,tinh-toan,
2077-10-09,2077-10-09,23,8,2077,khong,Giáp Thân,Đinh Dậu,Hàn Lộ,Khai,co,Đê,tinh-toan,
2077-10-10,2077-10-10,24,8,2077,khong,Ất Dậu,Đinh Dậu,Hàn Lộ,Bế,co,Phòng,tinh-toan,
2077-10-11,2077-10-11,25,8,2077,khong,Bính Tuất,Đinh Dậu,Hàn Lộ,Kiến,khong,Tâm,tinh-toan,
2077-10-12,2077-10-12,26,8,2077,khong,Đinh Hợi,Đinh Dậu,Hàn Lộ,Trừ,co,Vĩ,tinh-toan,
2077-10-13,2077-10-13,27,8,2077,khong,Mậu Tý,Đinh Dậu,Hàn Lộ,Mãn,khong,Cơ,tinh-toan,
2077-10-14,2077-10-14,28,8,2077,khong,Kỷ Sửu,Đinh Dậu,Hàn Lộ,Bình,khong,Đẩu,tinh-toan,
2077-10-15,2077-10-15,29,8,2077,khong,Canh Dần,Đinh Dậu,Hàn Lộ,Định,co,Ngưu,tinh-toan,
2077-10-16,2077-10-16,30,8,2077,khong,Tân Mão,Đinh Dậu,Hàn Lộ,Chấp,khong,Nữ,tinh-toan,
2077-10-17,2077-10-17,1,9,2077,khong,Nhâm Thìn,Đinh Dậu,Hàn Lộ,Phá,co,Hư,tinh-toan,
2077-10-18,2077-10-18,2,9,2077,khong,Quý Tỵ,Đinh Dậu,Hàn Lộ,Nguy,co,Nguy,tinh-toan,
2077-10-19,2077-10-19,3,9,2077,khong,Giáp Ngọ,Đinh Dậu,Hàn Lộ,Thành,khong,Thất,tinh-toan,
2077-10-20,2077-10-20,4,9,2077,khong,Ất Mùi,Đinh Dậu,Hàn Lộ,Thu,khong,Bích,tinh-toan,
2077-10-21,2077-10-21,5,9,2077,khong,Bính Thân,Đinh Dậu,Hàn Lộ,Khai,co,Khuê,tinh-toan,
2077-10-22,2077-10-22,6,9,2077,khong,Đinh Dậu,Đinh Dậu,Hàn Lộ,Bế,co,Lâu,tinh-toan,
2077-10-23,2077-10-23,7,9,2077,khong,Mậu Tuất,Đinh Dậu,Sương Giáng,Kiến,khong,Vị,tinh-toan,
2077-10-24,2077-10-24,8,9,2077,khong,Kỷ Hợi,Đinh Dậu,Sương Giáng,Trừ,co,Mão,tinh-toan,
2077-10-25,2077-10-25,9,9,2077,khong,Canh Tý,Đinh Dậu,Sương Giáng,Mãn,khong,Tất,tinh-toan,
2077-10-26,2077-10-26,10,9,2077,khong,Tân Sửu,Đinh Dậu,Sương Giáng,Bình,khong,Chủy,tinh-toan,
2077-10-27,2077-10-27,11,9,2077,khong,Nhâm Dần,Đinh Dậu,Sương Giáng,Định,co,Sâm,tinh-toan,
2077-10-28,2077-10-28,12,9,2077,khong,Quý Mão,Đinh Dậu,Sương Giáng,Chấp,khong,Tỉnh,tinh-toan,
2077-10-29,2077-10-29,13,9,2077,khong,Giáp Thìn,Đinh Dậu,Sương Giáng,Phá,co,Quỷ,tinh-toan,
2077-10-30,2077-10-30,14,9,2077,khong,Ất Tỵ,Đinh Dậu,Sương Giáng,Nguy,co,Liễu,tinh-toan,
2077-10-31,2077-10-31,15,9,2077,khong,Bính Ngọ,Đinh Dậu,Sương Giáng,Thành,khong,Tinh,tinh-toan,
2077-11-01,2077-11-01,16,9,2077,khong,Đinh Mùi,Đinh Dậu,Sương Giáng,Thu,khong,Trương,tinh-toan,
2077-11-02,2077-11-02,17,9,2077,khong,Mậu Thân,Đinh Dậu,Sương Giáng,Khai,co,Dực,tinh-toan,
2077-11-03,2077-11-03,18,9,2077,khong,Kỷ Dậu,Đinh Dậu,Sương Giáng,Bế,co,Chẩn,tinh-toan,
2077-11-04,2077-11-04,19,9,2077,khong,Canh Tuất,Đinh Dậu,Sương Giáng,Kiến,khong,Giác,tinh-toan,
2077-11-05,2077-11-05,20,9,2077,khong,Tân Hợi,Đinh Dậu,Sương Giáng,Trừ,co,Cang,tinh-toan,
2077-11-06,2077-11-06,21,9,2077,khong,Nhâm Tý,Đinh Dậu,Sương Giáng,Mãn,khong,Đê,tinh-toan,
2077-11-07,2077-11-07,22,9,2077,khong,Quý Sửu,Đinh Dậu,Lập Đông,Mãn,co,Phòng,tinh-toan,
2077-11-08,2077-11-08,23,9,2077,khong,Giáp Dần,Đinh Dậu,Lập Đông,Bình,khong,Tâm,tinh-toan,
2077-11-09,2077-11-09,24,9,2077,khong,Ất Mão,Đinh Dậu,Lập Đông,Định,khong,Vĩ,tinh-toan,
2077-11-10,2077-11-10,25,9,2077,khong,Bính Thìn,Đinh Dậu,Lập Đông,Chấp,co,Cơ,tinh-toan,
2077-11-11,2077-11-11,26,9,2077,khong,Đinh Tỵ,Đinh Dậu,Lập Đông,Phá,khong,Đẩu,tinh-toan,
2077-11-12,2077-11-12,27,9,2077,khong,Mậu Ngọ,Đinh Dậu,Lập Đông,Nguy,co,Ngưu,tinh-toan,
2077-11-13,2077-11-13,28,9,2077,khong,Kỷ Mùi,Đinh Dậu,Lập Đông,Thành,co,Nữ,tinh-toan,
2077-11-14,2077-11-14,29,9,2077,khong,Canh Thân,Đinh Dậu,Lập Đông,Thu,khong,Hư,tinh-toan,
2077-11-15,2077-11-15,30,9,2077,khong,Tân Dậu,Đinh Dậu,Lập Đông,Khai,khong,Nguy,tinh-toan,
2077-11-16,2077-11-16,1,10,2077,khong,Nhâm Tuất,Đinh Dậu,Lập Đông,Bế,co,Thất,tinh-toan,
2077-11-17,2077-11-17,2,10,2077,khong,Quý Hợi,Đinh Dậu,Lập Đông,Kiến,co,Bích,tinh-toan,
2077-11-18,2077-11-18,3,10,2077,khong,Giáp Tý,Đinh Dậu,Lập Đông,Trừ,khong,Khuê,tinh-toan,
2077-11-19,2077-11-19,4,10,2077,khong,Ất Sửu,Đinh Dậu,Lập Đông,Mãn,co,Lâu,tinh-toan,
2077-11-20,2077-11-20,5,10,2077,khong,Bính Dần,Đinh Dậu,Lập Đông,Bình,khong,Vị,tinh-toan,
2077-11-21,2077-11-21,6,10,2077,khong,Đinh Mão,Đinh Dậu,Lập Đông,Định,khong,Mão,tinh-toan,
2077-11-22,2077-11-22,7,10,2077,khong,Mậu Thìn,Đinh Dậu,Tiểu Tuyết,Chấp,co,Tất,tinh-toan,
2077-11-23,2077-11-23,8,10,2077,khong,Kỷ Tỵ,Đinh Dậu,Tiểu Tuyết,Phá,khong,Chủy,tinh-toan,
2077-11-24,2077-11-24,9,10,2077,khong,Canh Ngọ,Đinh Dậu,Tiểu Tuyết,Nguy,co,Sâm,tinh-toan,
2077-11-25,2077-11-25,10,10,2077,khong,Tân Mùi,Đinh Dậu,Tiểu Tuyết,Thành,co,Tỉnh,tinh-toan,
2077-11-26,2077-11-26,11,10,2077,khong,Nhâm Thân,Đinh Dậu,Tiểu Tuyết,Thu,khong,Quỷ,tinh-toan,
2077-11-27,2077-11-27,12,10,2077,khong,Quý Dậu,Đinh Dậu,Tiểu Tuyết,Khai,khong,Liễu,tinh-toan,
2077-11-28,2077-11-28,13,10,2077,khong,Giáp Tuất,Đinh Dậu,Tiểu Tuyết,Bế,co,Tinh,tinh-toan,
2077-11-29,2077-11-29,14,10,2077,khong,Ất Hợi,Đinh Dậu,Tiểu Tuyết,Kiến,co,Trương,tinh-toan,
2077-11-30,2077-11-30,15,10,2077,khong,Bính Tý,Đinh Dậu,Tiểu Tuyết,Trừ,khong,Dực,tinh-toan,
2077-12-01,2077-12-01,16,10,2077,khong,Đinh Sửu,Đinh Dậu,Tiểu Tuyết,Mãn,co,Chẩn,tinh-toan,
2077-12-02,2077-12-02,17,10,2077,khong,Mậu Dần,Đinh Dậu,Tiểu Tuyết,Bình,khong,Giác,tinh-toan,
2077-12-03,2077-12-03,18,10,2077,khong,Kỷ Mão,Đinh Dậu,Tiểu Tuyết,Định,khong,Cang,tinh-toan,
2077-12-04,2077-12-04,19,10,2077,khong,Canh Thìn,Đinh Dậu,Tiểu Tuyết,Chấp,co,Đê,tinh-toan,
2077-12-05,2077-12-05,20,10,2077,khong,Tân Tỵ,Đinh Dậu,Tiểu Tuyết,Phá,khong,Phòng,tinh-toan,
2077-12-06,2077-12-06,21,10,2077,khong,Nhâm Ngọ,Đinh Dậu,Tiểu Tuyết,Nguy,co,Tâm,tinh-toan,
2077-12-07,2077-12-07,22,10,2077,khong,Quý Mùi,Đinh Dậu,Đại Tuyết,Nguy,khong,Vĩ,tinh-toan,
2077-12-08,2077-12-08,23,10,2077,khong,Giáp Thân,Đinh Dậu,Đại Tuyết,Thành,co,Cơ,tinh-toan,
2077-12-09,2077-12-09,24,10,2077,khong,Ất Dậu,Đinh Dậu,Đại Tuyết,Thu,co,Đẩu,tinh-toan,
2077-12-10,2077-12-10,25,10,2077,khong,Bính Tuất,Đinh Dậu,Đại Tuyết,Khai,khong,Ngưu,tinh-toan,
2077-12-11,2077-12-11,26,10,2077,khong,Đinh Hợi,Đinh Dậu,Đại Tuyết,Bế,khong,Nữ,tinh-toan,
2077-12-12,2077-12-12,27,10,2077,khong,Mậu Tý,Đinh Dậu,Đại Tuyết,Kiến,co,Hư,tinh-toan,
2077-12-13,2077-12-13,28,10,2077,khong,Kỷ Sửu,Đinh Dậu,Đại Tuyết,Trừ,co,Nguy,tinh-toan,
2077-12-14,2077-12-14,29,10,2077,khong,Canh Dần,Đinh Dậu,Đại Tuyết,Mãn,khong,Thất,tinh-toan,
2077-12-15,2077-12-15,1,11,2077,khong,Tân Mão,Đinh Dậu,Đại Tuyết,Bình,co,Bích,tinh-toan,
2077-12-16,2077-12-16,2,11,2077,khong,Nhâm Thìn,Đinh Dậu,Đại Tuyết,Định,khong,Khuê,tinh-toan,
2077-12-17,2077-12-17,3,11,2077,khong,Quý Tỵ,Đinh Dậu,Đại Tuyết,Chấp,khong,Lâu,tinh-toan,
2077-12-18,2077-12-18,4,11,2077,khong,Giáp Ngọ,Đinh Dậu,Đại Tuyết,Phá,co,Vị,tinh-toan,
2077-12-19,2077-12-19,5,11,2077,khong,Ất Mùi,Đinh Dậu,Đại Tuyết,Nguy,khong,Mão,tinh-toan,
2077-12-20,2077-12-20,6,11,2077,khong,Bính Thân,Đinh Dậu,Đại Tuyết,Thành,co,Tất,tinh-toan,
2077-12-21,2077-12-21,7,11,2077,khong,Đinh Dậu,Đinh Dậu,Đại Tuyết,Thu,co,Chủy,tinh-toan,
2077-12-22,2077-12-22,8,11,2077,khong,Mậu Tuất,Đinh Dậu,Đông Chí,Khai,khong,Sâm,tinh-toan,
2077-12-23,2077-12-23,9,11,2077,khong,Kỷ Hợi,Đinh Dậu,Đông Chí,Bế,khong,Tỉnh,tinh-toan,
2077-12-24,2077-12-24,10,11,2077,khong,Canh Tý,Đinh Dậu,Đông Chí,Kiến,co,Quỷ,tinh-toan,
2077-12-25,2077-12-25,11,11,2077,khong,Tân Sửu,Đinh Dậu,Đông Chí,Trừ,co,Liễu,tinh-toan,
2077-12-26,2077-12-26,12,11,2077,khong,Nhâm Dần,Đinh Dậu,Đông Chí,Mãn,khong,Tinh,tinh-toan,
2077-12-27,2077-12-27,13,11,2077,khong,Quý Mão,Đinh Dậu,Đông Chí,Bình,co,Trương,tinh-toan,
2077-12-28,2077-12-28,14,11,2077,khong,Giáp Thìn,Đinh Dậu,Đông Chí,Định,khong,Dực,tinh-toan,
2077-12-29,2077-12-29,15,11,2077,khong,Ất Tỵ,Đinh Dậu,Đông Chí,Chấp,khong,Chẩn,tinh-toan,
2077-12-30,2077-12-30,16,11,2077,khong,Bính Ngọ,Đinh Dậu,Đông Chí,Phá,co,Giác,tinh-toan,
