id,nam,ten,ten_en,kinh_do,ngay_bat_dau,gio,phut,sat_nua_dem,nguon,ghi_chu
2074-12,2074,Thu Phân,Autumnal Equinox,180,2074-09-22,21,53,khong,tinh-toan,
2074-13,2074,Hàn Lộ,Cold Dew,195,2074-10-08,4,23,khong,tinh-toan,
2074-14,2074,Sương Giáng,Frost Descent,210,2074-10-23,7,45,khong,tinh-toan,
2074-15,2074,Lập Đông,Start of Winter,225,2074-11-07,8,5,khong,tinh-toan,
2074-16,2074,Tiểu Tuyết,Minor Snow,240,2074-11-22,5,46,khong,tinh-toan,
2074-17,2074,Đại Tuyết,Major Snow,255,2074-12-07,1,19,khong,tinh-toan,
2074-18,2074,Đông Chí,Winter Solstice,270,2074-12-21,19,23,khong,tinh-toan,
2075-19,2075,Tiểu Hàn,Minor Cold,285,2075-01-05,12,43,khong,tinh-toan,
2075-20,2075,Đại Hàn,Major Cold,300,2075-01-20,6,4,khong,tinh-toan,
2075-21,2075,Lập Xuân,Start of Spring,315,2075-02-04,0,16,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2075-22,2075,Vũ Thủy,Rain Water,330,2075-02-18,20,0,khong,tinh-toan,
2075-23,2075,Kinh Trập,Awakening of Insects,345,2075-03-05,17,56,khong,tinh-toan,
2075-00,2075,Xuân Phân,Vernal Equinox,0,2075-03-20,18,34,khong,tinh-toan,
2075-01,2075,Thanh Minh,Clear and Bright,15,2075-04-04,22,15,khong,tinh-toan,
2075-02,2075,Cốc Vũ,Grain Rain,30,2075-04-20,5,6,khong,tinh-toan,
2075-03,2075,Lập Hạ,Start of Summer,45,2075-05-05,15,1,khong,tinh-toan,
2075-04,2075,Tiểu Mãn,Grain Buds,60,2075-05-21,3,46,khong,tinh-toan,
2075-05,2075,Mang Chủng,Grain in Ear,75,2075-06-05,18,46,khong,tinh-toan,
2075-06,2075,Hạ Chí,Summer Solstice,90,2075-06-21,11,24,khong,tinh-toan,
2075-07,2075,Tiểu Thử,Minor Heat,105,2075-07-07,4,52,khong,tinh-toan,
2075-08,2075,Đại Thử,Major Heat,120,2075-07-22,22,17,khong,tinh-toan,
2075-09,2075,Lập Thu,Start of Autumn,135,2075-08-07,14,47,khong,tinh-toan,
2075-10,2075,Xử Thử,End of Heat,150,2075-08-23,5,35,khong,tinh-toan,
2075-11,2075,Bạch Lộ,White Dew,165,2075-09-07,18,3,khong,tinh-toan,
2075-12,2075,Thu Phân,Autumnal Equinox,180,2075-09-23,3,41,khong,tinh-toan,
2075-13,2075,Hàn Lộ,Cold Dew,195,2075-10-08,10,12,khong,tinh-toan,
2075-14,2075,Sương Giáng,Frost Descent,210,2075-10-23,13,34,khong,tinh-toan,
2075-15,2075,Lập Đông,Start of Winter,225,2075-11-07,13,54,khong,tinh-toan,
2075-16,2075,Tiểu Tuyết,Minor Snow,240,2075-11-22,11,35,khong,tinh-toan,
2075-17,2075,Đại Tuyết,Major Snow,255,2075-12-07,7,9,khong,tinh-toan,
2075-18,2075,Đông Chí,Winter Solstice,270,2075-12-22,1,13,khong,tinh-toan,
2076-19,2076,Tiểu Hàn,Minor Cold,285,2076-01-05,18,32,khong,tinh-toan,
2076-20,2076,Đại Hàn,Major Cold,300,2076-01-20,11,54,khong,tinh-toan,
2076-21,2076,Lập Xuân,Start of Spring,315,2076-02-04,6,5,khong,tinh-toan,
2076-22,2076,Vũ Thủy,Rain Water,330,2076-02-19,1,50,khong,tinh-toan,
2076-23,2076,Kinh Trập,Awakening of Insects,345,2076-03-04,23,45,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2076-00,2076,Xuân Phân,Vernal Equinox,0,2076-03-20,0,23,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2076-01,2076,Thanh Minh,Clear and Bright,15,2076-04-04,4,3,khong,tinh-toan,
2076-02,2076,Cốc Vũ,Grain Rain,30,2076-04-19,10,54,khong,tinh-toan,
2076-03,2076,Lập Hạ,Start of Summer,45,2076-05-04,20,50,khong,tinh-toan,
2076-04,2076,Tiểu Mãn,Grain Buds,60,2076-05-20,9,34,khong,tinh-toan,
2076-05,2076,Mang Chủng,Grain in Ear,75,2076-06-05,0,34,khong,tinh-toan,
2076-06,2076,Hạ Chí,Summer Solstice,90,2076-06-20,17,12,khong,tinh-toan,
2076-07,2076,Tiểu Thử,Minor Heat,105,2076-07-06,10,40,khong,tinh-toan,
2076-08,2076,Đại Thử,Major Heat,120,2076-07-22,4,4,khong,tinh-toan,
2076-09,2076,Lập Thu,Start of Autumn,135,2076-08-06,20,35,khong,tinh-toan,
2076-10,2076,Xử Thử,End of Heat,150,2076-08-22,11,24,khong,tinh-toan,
2076-11,2076,Bạch Lộ,White Dew,165,2076-09-06,23,51,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2076-12,2076,Thu Phân,Autumnal Equinox,180,2076-09-22,9,29,khong,tinh-toan,
2076-13,2076,Hàn Lộ,Cold Dew,195,2076-10-07,16,1,khong,tinh-toan,
2076-14,2076,Sương Giáng,Frost Descent,210,2076-10-22,19,23,khong,tinh-toan,
2076-15,2076,Lập Đông,Start of Winter,225,2076-11-06,19,44,khong,tinh-toan,
2076-16,2076,Tiểu Tuyết,Minor Snow,240,2076-11-21,17,25,khong,tinh-toan,
2076-17,2076,Đại Tuyết,Major Snow,255,2076-12-06,12,58,khong,tinh-toan,
2076-18,2076,Đông Chí,Winter Solstice,270,2076-12-21,7,2,khong,tinh-toan,
2077-19,2077,Tiểu Hàn,Minor Cold,285,2077-01-05,0,22,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2077-20,2077,Đại Hàn,Major Cold,300,2077-01-19,17,43,khong,tinh-toan,
2077-21,2077,Lập Xuân,Start of Spring,315,2077-02-03,11,54,khong,tinh-toan,
2077-22,2077,Vũ Thủy,Rain Water,330,2077-02-18,7,39,khong,tinh-toan,
2077-23,2077,Kinh Trập,Awakening of Insects,345,2077-03-05,5,35,khong,tinh-toan,
2077-00,2077,Xuân Phân,Vernal Equinox,0,2077-03-20,6,12,khong,tinh-toan,
2077-01,2077,Thanh Minh,Clear and Bright,15,2077-04-04,9,52,khong,tinh-toan,
2077-02,2077,Cốc Vũ,Grain Rain,30,2077-04-19,16,43,khong,tinh-toan,
2077-03,2077,Lập Hạ,Start of Summer,45,2077-05-05,2,38,khong,tinh-toan,
2077-04,2077,Tiểu Mãn,Grain Buds,60,2077-05-20,15,22,khong,tinh-toan,
2077-05,2077,Mang Chủng,Grain in Ear,75,2077-06-05,6,22,khong,tinh-toan,
2077-06,2077,Hạ Chí,Summer Solstice,90,2077-06-20,23,0,khong,tinh-toan,
2077-07,2077,Tiểu Thử,Minor Heat,105,2077-07-06,16,28,khong,tinh-toan,
2077-08,2077,Đại Thử,Major Heat,120,2077-07-22,9,52,khong,tinh-toan,
2077-09,2077,Lập Thu,Start of Autumn,135,2077-08-07,2,22,khong,tinh-toan,
2077-10,2077,Xử Thử,End of Heat,150,2077-08-22,17,12,khong,tinh-toan,
2077-11,2077,Bạch Lộ,White Dew,165,2077-09-07,5,40,khong,tinh-toan,
2077-12,2077,Thu Phân,Autumnal Equinox,180,2077-09-22,15,18,khong,tinh-toan,
2077-13,2077,Hàn Lộ,Cold Dew,195,2077-10-07,21,49,khong,tinh-toan,
2077-14,2077,Sương Giáng,Frost Descent,210,2077-10-23,1,11,khong,tinh-toan,
2077-15,2077,Lập Đông,Start of Winter,225,2077-11-07,1,32,khong,tinh-toan,
2077-16,2077,Tiểu Tuyết,Minor Snow,240,2077-11-21,23,14,khong,tinh-toan,
2077-17,2077,Đại Tuyết,Major Snow,255,2077-12-06,18,47,khong,tinh-toan,
2077-18,2077,Đông Chí,Winter Solstice,270,2077-12-21,12,51,khong,tinh-toan,
2078-19,2078,Tiểu Hàn,Minor Cold,285,2078-01-05,6,12,khong,tinh-toan,
2078-20,2078,Đại Hàn,Major Cold,300,2078-01-19,23,33,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2078-21,2078,Lập Xuân,Start of Spring,315,2078-02-03,17,44,khong,tinh-toan,
2078-22,2078,Vũ Thủy,Rain Water,330,2078-02-18,13,28,khong,tinh-toan,
2078-23,2078,Kinh Trập,Awakening of Insects,345,2078-03-05,11,24,khong,tinh-toan,
2078-00,2078,Xuân Phân,Vernal Equinox,0,2078-03-20,12,1,khong,tinh-toan,
2078-01,2078,Thanh Minh,Clear and Bright,15,2078-04-04,15,41,khong,tinh-toan,
2078-02,2078,Cốc Vũ,Grain Rain,30,2078-04-19,22,31,khong,tinh-toan,
2078-03,2078,Lập Hạ,Start of Summer,45,2078-05-05,8,27,khong,tinh-toan,
2078-04,2078,Tiểu Mãn,Grain Buds,60,2078-05-20,21,10,khong,tinh-toan,
2078-05,2078,Mang Chủng,Grain in Ear,75,2078-06-05,12,10,khong,tinh-toan,
2078-06,2078,Hạ Chí,Summer Solstice,90,2078-06-21,4,48,khong,tinh-toan,
2078-07,2078,Tiểu Thử,Minor Heat,105,2078-07-06,22,16,khong,tinh-toan,
2078-08,2078,Đại Thử,Major Heat,120,2078-07-22,15,40,khong,tinh-toan,
2078-09,2078,Lập Thu,Start of Autumn,135,2078-08-07,8,10,khong,tinh-toan,
2078-10,2078,Xử Thử,End of Heat,150,2078-08-22,23,0,khong,tinh-toan,
2078-11,2078,Bạch Lộ,White Dew,165,2078-09-07,11,28,khong,tinh-toan,
2078-12,2078,Thu Phân,Autumnal Equinox,180,2078-09-22,21,6,khong,tinh-toan,
2078-13,2078,Hàn Lộ,Cold Dew,195,2078-10-08,3,39,khong,tinh-toan,
2078-14,2078,Sương Giáng,Frost Descent,210,2078-10-23,7,0,khong,tinh-toan,
2078-15,2078,Lập Đông,Start of Winter,225,2078-11-07,7,22,khong,tinh-toan,
2078-16,2078,Tiểu Tuyết,Minor Snow,240,2078-11-22,5,3,khong,tinh-toan,
2078-17,2078,Đại Tuyết,Major Snow,255,2078-12-07,0,37,khong,tinh-toan,
2078-18,2078,Đông Chí,Winter Solstice,270,2078-12-21,18,41,khong,tinh-toan,
2079-19,2079,Tiểu Hàn,Minor Cold,285,2079-01-05,12,0,khong,tinh-toan,
2079-20,2079,Đại Hàn,Major Cold,300,2079-01-20,5,22,khong,tinh-toan,
2079-21,2079,Lập Xuân,Start of Spring,315,2079-02-03,23,34,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2079-22,2079,Vũ Thủy,Rain Water,330,2079-02-18,19,17,khong,tinh-toan,
2079-23,2079,Kinh Trập,Awakening of Insects,345,2079-03-05,17,13,khong,tinh-toan,
2079-00,2079,Xuân Phân,Vernal Equinox,0,2079-03-20,17,50,khong,tinh-toan,
2079-01,2079,Thanh Minh,Clear and Bright,15,2079-04-04,21,30,khong,tinh-toan,
2079-02,2079,Cốc Vũ,Grain Rain,30,2079-04-20,4,20,khong,tinh-toan,
2079-03,2079,Lập Hạ,Start of Summer,45,2079-05-05,14,15,khong,tinh-toan,
2079-04,2079,Tiểu Mãn,Grain Buds,60,2079-05-21,2,58,khong,tinh-toan,
2079-05,2079,Mang Chủng,Grain in Ear,75,2079-06-05,17,58,khong,tinh-toan,
2079-06,2079,Hạ Chí,Summer Solstice,90,2079-06-21,10,36,khong,tinh-toan,
2079-07,2079,Tiểu Thử,Minor Heat,105,2079-07-07,4,3,khong,tinh-toan,
2079-08,2079,Đại Thử,Major Heat,120,2079-07-22,21,28,khong,tinh-toan,
2079-09,2079,Lập Thu,Start of Autumn,135,2079-08-07,13,58,khong,tinh-toan,
2079-10,2079,Xử Thử,End of Heat,150,2079-08-23,4,48,khong,tinh-toan,
2079-11,2079,Bạch Lộ,White Dew,165,2079-09-07,17,16,khong,tinh-toan,
2079-12,2079,Thu Phân,Autumnal Equinox,180,2079-09-23,2,55,khong,tinh-toan,
2079-13,2079,Hàn Lộ,Cold Dew,195,2079-10-08,9,27,khong,tinh-toan,
2079-14,2079,Sương Giáng,Frost Descent,210,2079-10-23,12,49,khong,tinh-toan,
2079-15,2079,Lập Đông,Start of Winter,225,2079-11-07,13,11,khong,tinh-toan,
2079-16,2079,Tiểu Tuyết,Minor Snow,240,2079-11-22,10,53,khong,tinh-toan,
2079-17,2079,Đại Tuyết,Major Snow,255,2079-12-07,6,26,khong,tinh-toan,
2079-18,2079,Đông Chí,Winter Solstice,270,2079-12-22,0,30,khong,tinh-toan,
2080-19,2080,Tiểu Hàn,Minor Cold,285,2080-01-05,17,50,khong,tinh-toan,
2080-20,2080,Đại Hàn,Major Cold,300,2080-01-20,11,12,khong,tinh-toan,
2080-21,2080,Lập Xuân,Start of Spring,315,2080-02-04,5,23,khong,tinh-toan,
2080-22,2080,Vũ Thủy,Rain Water,330,2080-02-19,1,7,khong,tinh-toan,
2080-23,2080,Kinh Trập,Awakening of Insects,345,2080-03-04,23,2,khong,tinh-toan,
2080-00,2080,Xuân Phân,Vernal Equinox,0,2080-03-19,23,39,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2080-01,2080,Thanh Minh,Clear and Bright,15,2080-04-04,3,19,khong,tinh-toan,
2080-02,2080,Cốc Vũ,Grain Rain,30,2080-04-19,10,8,khong,tinh-toan,
2080-03,2080,Lập Hạ,Start of Summer,45,2080-05-04,20,4,khong,tinh-toan,
2080-04,2080,Tiểu Mãn,Grain Buds,60,2080-05-20,8,46,khong,tinh-toan,
2080-05,2080,Mang Chủng,Grain in Ear,75,2080-06-04,23,46,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2080-06,2080,Hạ Chí,Summer Solstice,90,2080-06-20,16,24,khong,tinh-toan,
2080-07,2080,Tiểu Thử,Minor Heat,105,2080-07-06,9,51,khong,tinh-toan,
2080-08,2080,Đại Thử,Major Heat,120,2080-07-22,3,16,khong,tinh-toan,
2080-09,2080,Lập Thu,Start of Autumn,135,2080-08-06,19,46,khong,tinh-toan,
2080-10,2080,Xử Thử,End of Heat,150,2080-08-22,10,36,khong,tinh-toan,
2080-11,2080,Bạch Lộ,White Dew,165,2080-09-06,23,5,khong,tinh-toan,
2080-12,2080,Thu Phân,Autumnal Equinox,180,2080-09-22,8,44,khong,tinh-toan,
2080-13,2080,Hàn Lộ,Cold Dew,195,2080-10-07,15,16,khong,tinh-toan,
2080-14,2080,Sương Giáng,Frost Descent,210,2080-10-22,18,38,khong,tinh-toan,
2080-15,2080,Lập Đông,Start of Winter,225,2080-11-06,19,0,khong,tinh-toan,
2080-16,2080,Tiểu Tuyết,Minor Snow,240,2080-11-21,16,42,khong,tinh-toan,
2080-17,2080,Đại Tuyết,Major Snow,255,2080-12-06,12,15,khong,tinh-toan,
2080-18,2080,Đông Chí,Winter Solstice,270,2080-12-21,6,20,khong,tinh-toan,
2081-19,2081,Tiểu Hàn,Minor Cold,285,2081-01-04,23,40,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2081-20,2081,Đại Hàn,Major Cold,300,2081-01-19,17,2,khong,tinh-toan,
2081-21,2081,Lập Xuân,Start of Spring,315,2081-02-03,11,12,khong,tinh-toan,
2081-22,2081,Vũ Thủy,Rain Water,330,2081-02-18,6,56,khong,tinh-toan,
2081-23,2081,Kinh Trập,Awakening of Insects,345,2081-03-05,4,52,khong,tinh-toan,
2081-00,2081,Xuân Phân,Vernal Equinox,0,2081-03-20,5,28,khong,tinh-toan,
2081-01,2081,Thanh Minh,Clear and Bright,15,2081-04-04,9,7,khong,tinh-toan,
2081-02,2081,Cốc Vũ,Grain Rain,30,2081-04-19,15,57,khong,tinh-toan,
2081-03,2081,Lập Hạ,Start of Summer,45,2081-05-05,1,52,khong,tinh-toan,
2081-04,2081,Tiểu Mãn,Grain Buds,60,2081-05-20,14,34,khong,tinh-toan,
2081-05,2081,Mang Chủng,Grain in Ear,75,2081-06-05,5,35,khong,tinh-toan,
2081-06,2081,Hạ Chí,Summer Solstice,90,2081-06-20,22,12,khong,tinh-toan,
2081-07,2081,Tiểu Thử,Minor Heat,105,2081-07-06,15,39,khong,tinh-toan,
2081-08,2081,Đại Thử,Major Heat,120,2081-07-22,9,4,khong,tinh-toan,
2081-09,2081,Lập Thu,Start of Autumn,135,2081-08-07,1,35,khong,tinh-toan,
2081-10,2081,Xử Thử,End of Heat,150,2081-08-22,16,24,khong,tinh-toan,
2081-11,2081,Bạch Lộ,White Dew,165,2081-09-07,4,53,khong,tinh-toan,
2081-12,2081,Thu Phân,Autumnal Equinox,180,2081-09-22,14,32,khong,tinh-toan,
2081-13,2081,Hàn Lộ,Cold Dew,195,2081-10-07,21,4,khong,tinh-toan,
2081-14,2081,Sương Giáng,Frost Descent,210,2081-10-23,0,27,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2081-15,2081,Lập Đông,Start of Winter,225,2081-11-07,0,49,khong,tinh-toan,
2081-16,2081,Tiểu Tuyết,Minor Snow,240,2081-11-21,22,31,khong,tinh-toan,
2081-17,2081,Đại Tuyết,Major Snow,255,2081-12-06,18,5,khong,tinh-toan,
2081-18,2081,Đông Chí,Winter Solstice,270,2081-12-21,12,10,khong,tinh-toan,
2082-19,2082,Tiểu Hàn,Minor Cold,285,2082-01-05,5,29,khong,tinh-toan,
2082-20,2082,Đại Hàn,Major Cold,300,2082-01-19,22,51,khong,tinh-toan,
2082-21,2082,Lập Xuân,Start of Spring,315,2082-02-03,17,2,khong,tinh-toan,
2082-22,2082,Vũ Thủy,Rain Water,330,2082-02-18,12,45,khong,tinh-toan,
2082-23,2082,Kinh Trập,Awakening of Insects,345,2082-03-05,10,40,khong,tinh-toan,
2082-00,2082,Xuân Phân,Vernal Equinox,0,2082-03-20,11,17,khong,tinh-toan,
2082-01,2082,Thanh Minh,Clear and Bright,15,2082-04-04,14,56,khong,tinh-toan,
2082-02,2082,Cốc Vũ,Grain Rain,30,2082-04-19,21,46,khong,tinh-toan,
2082-03,2082,Lập Hạ,Start of Summer,45,2082-05-05,7,40,khong,tinh-toan,
2082-04,2082,Tiểu Mãn,Grain Buds,60,2082-05-20,20,22,khong,tinh-toan,
2082-05,2082,Mang Chủng,Grain in Ear,75,2082-06-05,11,23,khong,tinh-toan,
2082-06,2082,Hạ Chí,Summer Solstice,90,2082-06-21,4,0,khong,tinh-toan,
2082-07,2082,Tiểu Thử,Minor Heat,105,2082-07-06,21,27,khong,tinh-toan,
2082-08,2082,Đại Thử,Major Heat,120,2082-07-22,14,52,khong,tinh-toan,
2082-09,2082,Lập Thu,Start of Autumn,135,2082-08-07,7,23,khong,tinh-toan,
2082-10,2082,Xử Thử,End of Heat,150,2082-08-22,22,12,khong,tinh-toan,
2082-11,2082,Bạch Lộ,White Dew,165,2082-09-07,10,41,khong,tinh-toan,
2082-12,2082,Thu Phân,Autumnal Equinox,180,2082-09-22,20,21,khong,tinh-toan,
2082-13,2082,Hàn Lộ,Cold Dew,195,2082-10-08,2,53,khong,tinh-toan,
2082-14,2082,Sương Giáng,Frost Descent,210,2082-10-23,6,16,khong,tinh-toan,
2082-15,2082,Lập Đông,Start of Winter,225,2082-11-07,6,38,khong,tinh-toan,
2082-16,2082,Tiểu Tuyết,Minor Snow,240,2082-11-22,4,21,khong,tinh-toan,
2082-17,2082,Đại Tuyết,Major Snow,255,2082-12-06,23,54,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2082-18,2082,Đông Chí,Winter Solstice,270,2082-12-21,17,59,khong,tinh-toan,
2083-19,2083,Tiểu Hàn,Minor Cold,285,2083-01-05,11,19,khong,tinh-toan,
2083-20,2083,Đại Hàn,Major Cold,300,2083-01-20,4,41,khong,tinh-toan,
2083-21,2083,Lập Xuân,Start of Spring,315,2083-02-03,22,52,khong,tinh-toan,
2083-22,2083,Vũ Thủy,Rain Water,330,2083-02-18,18,35,khong,tinh-toan,
2083-23,2083,Kinh Trập,Awakening of Insects,345,2083-03-05,16,30,khong,tinh-toan,
2083-00,2083,Xuân Phân,Vernal Equinox,0,2083-03-20,17,6,khong,tinh-toan,
2083-01,2083,Thanh Minh,Clear and Bright,15,2083-04-04,20,45,khong,tinh-toan,
2083-02,2083,Cốc Vũ,Grain Rain,30,2083-04-20,3,34,khong,tinh-toan,
2083-03,2083,Lập Hạ,Start of Summer,45,2083-05-05,13,28,khong,tinh-toan,
2083-04,2083,Tiểu Mãn,Grain Buds,60,2083-05-21,2,11,khong,tinh-toan,
2083-05,2083,Mang Chủng,Grain in Ear,75,2083-06-05,17,11,khong,tinh-toan,
2083-06,2083,Hạ Chí,Summer Solstice,90,2083-06-21,9,48,khong,tinh-toan,
2083-07,2083,Tiểu Thử,Minor Heat,105,2083-07-07,3,15,khong,tinh-toan,
2083-08,2083,Đại Thử,Major Heat,120,2083-07-22,20,40,khong,tinh-toan,
2083-09,2083,Lập Thu,Start of Autumn,135,2083-08-07,13,11,khong,tinh-toan,
2083-10,2083,Xử Thử,End of Heat,150,2083-08-23,4,1,khong,tinh-toan,
2083-11,2083,Bạch Lộ,White Dew,165,2083-09-07,16,29,khong,tinh-toan,
2083-12,2083,Thu Phân,Autumnal Equinox,180,2083-09-23,2,9,khong,tinh-toan,
2083-13,2083,Hàn Lộ,Cold Dew,195,2083-10-08,8,42,khong,tinh-toan,
2083-14,2083,Sương Giáng,Frost Descent,210,2083-10-23,12,5,khong,tinh-toan,
2083-15,2083,Lập Đông,Start of Winter,225,2083-11-07,12,27,khong,tinh-toan,
2083-16,2083,Tiểu Tuyết,Minor Snow,240,2083-11-22,10,10,khong,tinh-toan,
2083-17,2083,Đại Tuyết,Major Snow,255,2083-12-07,5,44,khong,tinh-toan,
2083-18,2083,Đông Chí,Winter Solstice,270,2083-12-21,23,49,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2084-19,2084,Tiểu Hàn,Minor Cold,285,2084-01-05,17,9,khong,tinh-toan,
2084-20,2084,Đại Hàn,Major Cold,300,2084-01-20,10,31,khong,tinh-toan,
2084-21,2084,Lập Xuân,Start of Spring,315,2084-02-04,4,41,khong,tinh-toan,
2084-22,2084,Vũ Thủy,Rain Water,330,2084-02-19,0,24,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2084-23,2084,Kinh Trập,Awakening of Insects,345,2084-03-04,22,19,khong,tinh-toan,
2084-00,2084,Xuân Phân,Vernal Equinox,0,2084-03-19,22,55,khong,tinh-toan,
2084-01,2084,Thanh Minh,Clear and Bright,15,2084-04-04,2,34,khong,tinh-toan,
2084-02,2084,Cốc Vũ,Grain Rain,30,2084-04-19,9,23,khong,tinh-toan,
2084-03,2084,Lập Hạ,Start of Summer,45,2084-05-04,19,17,khong,tinh-toan,
2084-04,2084,Tiểu Mãn,Grain Buds,60,2084-05-20,7,59,khong,tinh-toan,
2084-05,2084,Mang Chủng,Grain in Ear,75,2084-06-04,22,59,khong,tinh-toan,
2084-06,2084,Hạ Chí,Summer Solstice,90,2084-06-20,15,36,khong,tinh-toan,
2084-07,2084,Tiểu Thử,Minor Heat,105,2084-07-06,9,3,khong,tinh-toan,
2084-08,2084,Đại Thử,Major Heat,120,2084-07-22,2,27,khong,tinh-toan,
2084-09,2084,Lập Thu,Start of Autumn,135,2084-08-06,18,59,khong,tinh-toan,
2084-10,2084,Xử Thử,End of Heat,150,2084-08-22,9,49,khong,tinh-toan,
2084-11,2084,Bạch Lộ,White Dew,165,2084-09-06,22,17,khong,tinh-toan,
2084-12,2084,Thu Phân,Autumnal Equinox,180,2084-09-22,7,57,khong,tinh-toan,
2084-13,2084,Hàn Lộ,Cold Dew,195,2084-10-07,14,31,khong,tinh-toan,
2084-14,2084,Sương Giáng,Frost Descent,210,2084-10-22,17,54,khong,tinh-toan,
2084-15,2084,Lập Đông,Start of Winter,225,2084-11-06,18,16,khong,tinh-toan,
2084-16,2084,Tiểu Tuyết,Minor Snow,240,2084-11-21,15,59,khong,tinh-toan,
2084-17,2084,Đại Tuyết,Major Snow,255,2084-12-06,11,33,khong,tinh-toan,
2084-18,2084,Đông Chí,Winter Solstice,270,2084-12-21,5,38,khong,tinh-toan,
2085-19,2085,Tiểu Hàn,Minor Cold,285,2085-01-04,22,58,khong,tinh-toan,
2085-20,2085,Đại Hàn,Major Cold,300,2085-01-19,16,20,khong,tinh-toan,
2085-21,2085,Lập Xuân,Start of Spring,315,2085-02-03,10,31,khong,tinh-toan,
2085-22,2085,Vũ Thủy,Rain Water,330,2085-02-18,6,14,khong,tinh-toan,
2085-23,2085,Kinh Trập,Awakening of Insects,345,2085-03-05,4,8,khong,tinh-toan,
2085-00,2085,Xuân Phân,Vernal Equinox,0,2085-03-20,4,45,khong,tinh-toan,
2085-01,2085,Thanh Minh,Clear and Bright,15,2085-04-04,8,23,khong,tinh-toan,
2085-02,2085,Cốc Vũ,Grain Rain,30,2085-04-19,15,11,khong,tinh-toan,
2085-03,2085,Lập Hạ,Start of Summer,45,2085-05-05,1,6,khong,tinh-toan,
2085-04,2085,Tiểu Mãn,Grain Buds,60,2085-05-20,13,47,khong,tinh-toan,
2085-05,2085,Mang Chủng,Grain in Ear,75,2085-06-05,4,47,khong,tinh-toan,
2085-06,2085,Hạ Chí,Summer Solstice,90,2085-06-20,21,24,khong,tinh-toan,
2085-07,2085,Tiểu Thử,Minor Heat,105,2085-07-06,14,51,khong,tinh-toan,
2085-08,2085,Đại Thử,Major Heat,120,2085-07-22,8,15,khong,tinh-toan,
2085-09,2085,Lập Thu,Start of Autumn,135,2085-08-07,0,46,khong,tinh-toan,
2085-10,2085,Xử Thử,End of Heat,150,2085-08-22,15,37,khong,tinh-toan,
2085-11,2085,Bạch Lộ,White Dew,165,2085-09-07,4,6,khong,tinh-toan,
2085-12,2085,Thu Phân,Autumnal Equinox,180,2085-09-22,13,46,khong,tinh-toan,
2085-13,2085,Hàn Lộ,Cold Dew,195,2085-10-07,20,19,khong,tinh-toan,
2085-14,2085,Sương Giáng,Frost Descent,210,2085-10-22,23,43,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2085-15,2085,Lập Đông,Start of Winter,225,2085-11-07,0,5,co,tinh-toan,Sát nửa đêm: sai số 4 tới 14 phút của mô hình có thể đổi ngày bắt đầu
2085-16,2085,Tiểu Tuyết,Minor Snow,240,2085-11-21,21,48,khong,tinh-toan,
2085-17,2085,Đại Tuyết,Major Snow,255,2085-12-06,17,23,khong,tinh-toan,
2085-18,2085,Đông Chí,Winter Solstice,270,2085-12-21,11,28,khong,tinh-toan,
2086-19,2086,Tiểu Hàn,Minor Cold,285,2086-01-05,4,48,khong,tinh-toan,
2086-20,2086,Đại Hàn,Major Cold,300,2086-01-19,22,10,khong,tinh-toan,
2086-21,2086,Lập Xuân,Start of Spring,315,2086-02-03,16,20,khong,tinh-toan,
2086-22,2086,Vũ Thủy,Rain Water,330,2086-02-18,12,3,khong,tinh-toan,
2086-23,2086,Kinh Trập,Awakening of Insects,345,2086-03-05,9,57,khong,tinh-toan,
2086-00,2086,Xuân Phân,Vernal Equinox,0,2086-03-20,10,33,khong,tinh-toan,
2086-01,2086,Thanh Minh,Clear and Bright,15,2086-04-04,14,11,khong,tinh-toan,
2086-02,2086,Cốc Vũ,Grain Rain,30,2086-04-19,21,0,khong,tinh-toan,
