id,ngay_duong,ngay_am,thang_am,thang_nhuan,can_chi_ngay,tam_nuong,nguyet_ky,sat_chu_am,sat_chu_duong,tho_tu,tho_tu_theo_chi,so_phep_pham,nguon,ghi_chu
2033-10-14,2033-10-14,22,9,khong,Mậu Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-10-15,2033-10-15,23,9,khong,Kỷ Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2033-10-16,2033-10-16,24,9,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-17,2033-10-17,25,9,khong,Tân Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2033-10-18,2033-10-18,26,9,khong,Nhâm Dần,khong,khong,khong,khong,khong,co,0,tinh-toan,
2033-10-19,2033-10-19,27,9,khong,Quý Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-10-20,2033-10-20,28,9,khong,Giáp Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-21,2033-10-21,29,9,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-22,2033-10-22,30,9,khong,Bính Ngọ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2033-10-23,2033-10-23,1,10,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-24,2033-10-24,2,10,khong,Mậu Thân,khong,khong,khong,khong,co,co,1,tinh-toan,
2033-10-25,2033-10-25,3,10,khong,Kỷ Dậu,co,khong,co,khong,khong,khong,2,tinh-toan,
2033-10-26,2033-10-26,4,10,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-27,2033-10-27,5,10,khong,Tân Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2033-10-28,2033-10-28,6,10,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-29,2033-10-29,7,10,khong,Quý Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-10-30,2033-10-30,8,10,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-10-31,2033-10-31,9,10,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-01,2033-11-01,10,10,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2033-11-02,2033-11-02,11,10,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-03,2033-11-03,12,10,khong,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-04,2033-11-04,13,10,khong,Kỷ Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-11-05,2033-11-05,14,10,khong,Canh Thân,khong,co,khong,khong,khong,co,1,tinh-toan,
2033-11-06,2033-11-06,15,10,khong,Tân Dậu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2033-11-07,2033-11-07,16,10,khong,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-08,2033-11-08,17,10,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-09,2033-11-09,18,10,khong,Giáp Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-11-10,2033-11-10,19,10,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-11,2033-11-11,20,10,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-12,2033-11-12,21,10,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-13,2033-11-13,22,10,khong,Mậu Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2033-11-14,2033-11-14,23,10,khong,Kỷ Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2033-11-15,2033-11-15,24,10,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-16,2033-11-16,25,10,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-17,2033-11-17,26,10,khong,Nhâm Thân,khong,khong,khong,khong,khong,co,0,tinh-toan,
2033-11-18,2033-11-18,27,10,khong,Quý Dậu,co,khong,co,khong,khong,khong,2,tinh-toan,
2033-11-19,2033-11-19,28,10,khong,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-20,2033-11-20,29,10,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-21,2033-11-21,30,10,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-22,2033-11-22,1,11,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-23,2033-11-23,2,11,khong,Mậu Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,
2033-11-24,2033-11-24,3,11,khong,Kỷ Mão,co,khong,khong,khong,khong,co,1,tinh-toan,
2033-11-25,2033-11-25,4,11,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-26,2033-11-26,5,11,khong,Tân Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2033-11-27,2033-11-27,6,11,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-28,2033-11-28,7,11,khong,Quý Mùi,co,khong,khong,co,khong,khong,2,tinh-toan,
2033-11-29,2033-11-29,8,11,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-11-30,2033-11-30,9,11,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-01,2033-12-01,10,11,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-02,2033-12-02,11,11,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-03,2033-12-03,12,11,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-04,2033-12-04,13,11,khong,Kỷ Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-12-05,2033-12-05,14,11,khong,Canh Dần,khong,co,co,khong,khong,khong,2,tinh-toan,
2033-12-06,2033-12-06,15,11,khong,Tân Mão,khong,khong,khong,khong,co,co,1,tinh-toan,
2033-12-07,2033-12-07,16,11,khong,Nhâm Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-08,2033-12-08,17,11,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-09,2033-12-09,18,11,khong,Giáp Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-12-10,2033-12-10,19,11,khong,Ất Mùi,khong,khong,khong,co,khong,khong,1,tinh-toan,
2033-12-11,2033-12-11,20,11,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-12,2033-12-12,21,11,khong,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-13,2033-12-13,22,11,khong,Mậu Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2033-12-14,2033-12-14,23,11,khong,Kỷ Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2033-12-15,2033-12-15,24,11,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-16,2033-12-16,25,11,khong,Tân Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-17,2033-12-17,26,11,khong,Nhâm Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,
2033-12-18,2033-12-18,27,11,khong,Quý Mão,co,khong,khong,khong,khong,co,1,tinh-toan,
2033-12-19,2033-12-19,28,11,khong,Giáp Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-20,2033-12-20,29,11,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-21,2033-12-21,30,11,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2033-12-22,2033-12-22,1,11,co,Đinh Mùi,khong,khong,khong,co,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-23,2033-12-23,2,11,co,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-24,2033-12-24,3,11,co,Kỷ Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-25,2033-12-25,4,11,co,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-26,2033-12-26,5,11,co,Tân Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-27,2033-12-27,6,11,co,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-28,2033-12-28,7,11,co,Quý Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-29,2033-12-29,8,11,co,Giáp Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-30,2033-12-30,9,11,co,Ất Mão,khong,khong,khong,khong,khong,co,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2033-12-31,2033-12-31,10,11,co,Bính Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-01,2034-01-01,11,11,co,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-02,2034-01-02,12,11,co,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-03,2034-01-03,13,11,co,Kỷ Mùi,co,khong,khong,co,khong,khong,2,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-04,2034-01-04,14,11,co,Canh Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-05,2034-01-05,15,11,co,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-06,2034-01-06,16,11,co,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-07,2034-01-07,17,11,co,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-08,2034-01-08,18,11,co,Giáp Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-09,2034-01-09,19,11,co,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-10,2034-01-10,20,11,co,Bính Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-11,2034-01-11,21,11,co,Đinh Mão,khong,khong,khong,khong,khong,co,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-12,2034-01-12,22,11,co,Mậu Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-13,2034-01-13,23,11,co,Kỷ Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-14,2034-01-14,24,11,co,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-15,2034-01-15,25,11,co,Tân Mùi,khong,khong,khong,co,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-16,2034-01-16,26,11,co,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-17,2034-01-17,27,11,co,Quý Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-18,2034-01-18,28,11,co,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-19,2034-01-19,29,11,co,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,Tháng nhuận dùng chung bảng với tháng chính; vài phái xét theo tháng trước đó
2034-01-20,2034-01-20,1,12,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-21,2034-01-21,2,12,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-22,2034-01-22,3,12,khong,Mậu Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-01-23,2034-01-23,4,12,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-24,2034-01-24,5,12,khong,Canh Thìn,khong,co,co,co,khong,khong,2,tinh-toan,
2034-01-25,2034-01-25,6,12,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-26,2034-01-26,7,12,khong,Nhâm Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-01-27,2034-01-27,8,12,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-28,2034-01-28,9,12,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-29,2034-01-29,10,12,khong,Ất Dậu,khong,khong,khong,khong,khong,co,0,tinh-toan,
2034-01-30,2034-01-30,11,12,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-01-31,2034-01-31,12,12,khong,Đinh Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-01,2034-02-01,13,12,khong,Mậu Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-02-02,2034-02-02,14,12,khong,Kỷ Sửu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-02-03,2034-02-03,15,12,khong,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-04,2034-02-04,16,12,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-05,2034-02-05,17,12,khong,Nhâm Thìn,khong,khong,co,co,khong,khong,1,tinh-toan,
2034-02-06,2034-02-06,18,12,khong,Quý Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-02-07,2034-02-07,19,12,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-08,2034-02-08,20,12,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-09,2034-02-09,21,12,khong,Bính Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-10,2034-02-10,22,12,khong,Đinh Dậu,co,khong,khong,khong,khong,co,1,tinh-toan,
2034-02-11,2034-02-11,23,12,khong,Mậu Tuất,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-02-12,2034-02-12,24,12,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-13,2034-02-13,25,12,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-14,2034-02-14,26,12,khong,Tân Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-15,2034-02-15,27,12,khong,Nhâm Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-02-16,2034-02-16,28,12,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-17,2034-02-17,29,12,khong,Giáp Thìn,khong,khong,co,co,khong,khong,1,tinh-toan,
2034-02-18,2034-02-18,30,12,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-19,2034-02-19,1,1,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-20,2034-02-20,2,1,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-21,2034-02-21,3,1,khong,Mậu Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-02-22,2034-02-22,4,1,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-23,2034-02-23,5,1,khong,Canh Tuất,khong,co,khong,khong,khong,co,1,tinh-toan,
2034-02-24,2034-02-24,6,1,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-25,2034-02-25,7,1,khong,Nhâm Tý,co,khong,khong,co,khong,khong,2,tinh-toan,
2034-02-26,2034-02-26,8,1,khong,Quý Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-27,2034-02-27,9,1,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-02-28,2034-02-28,10,1,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-01,2034-03-01,11,1,khong,Bính Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-02,2034-03-02,12,1,khong,Đinh Tỵ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2034-03-03,2034-03-03,13,1,khong,Mậu Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-03-04,2034-03-04,14,1,khong,Kỷ Mùi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-03-05,2034-03-05,15,1,khong,Canh Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-06,2034-03-06,16,1,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-07,2034-03-07,17,1,khong,Nhâm Tuất,khong,khong,khong,khong,khong,co,0,tinh-toan,
2034-03-08,2034-03-08,18,1,khong,Quý Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-03-09,2034-03-09,19,1,khong,Giáp Tý,khong,khong,khong,co,khong,khong,1,tinh-toan,
2034-03-10,2034-03-10,20,1,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-11,2034-03-11,21,1,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-12,2034-03-12,22,1,khong,Đinh Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-03-13,2034-03-13,23,1,khong,Mậu Thìn,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-03-14,2034-03-14,24,1,khong,Kỷ Tỵ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2034-03-15,2034-03-15,25,1,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-16,2034-03-16,26,1,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-17,2034-03-17,27,1,khong,Nhâm Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-03-18,2034-03-18,28,1,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-19,2034-03-19,29,1,khong,Giáp Tuất,khong,khong,khong,khong,khong,co,0,tinh-toan,
2034-03-20,2034-03-20,1,2,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-21,2034-03-21,2,2,khong,Bính Tý,khong,khong,co,khong,khong,khong,1,tinh-toan,
2034-03-22,2034-03-22,3,2,khong,Đinh Sửu,co,khong,khong,co,khong,khong,2,tinh-toan,
2034-03-23,2034-03-23,4,2,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-24,2034-03-24,5,2,khong,Kỷ Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-03-25,2034-03-25,6,2,khong,Canh Thìn,khong,khong,khong,khong,khong,co,0,tinh-toan,
2034-03-26,2034-03-26,7,2,khong,Tân Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-03-27,2034-03-27,8,2,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-28,2034-03-28,9,2,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-29,2034-03-29,10,2,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-30,2034-03-30,11,2,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-03-31,2034-03-31,12,2,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-01,2034-04-01,13,2,khong,Đinh Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-04-02,2034-04-02,14,2,khong,Mậu Tý,khong,co,co,khong,khong,khong,2,tinh-toan,
2034-04-03,2034-04-03,15,2,khong,Kỷ Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2034-04-04,2034-04-04,16,2,khong,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-05,2034-04-05,17,2,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-06,2034-04-06,18,2,khong,Nhâm Thìn,co,khong,khong,khong,co,co,2,tinh-toan,
2034-04-07,2034-04-07,19,2,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-08,2034-04-08,20,2,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-09,2034-04-09,21,2,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-10,2034-04-10,22,2,khong,Bính Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-04-11,2034-04-11,23,2,khong,Đinh Dậu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-04-12,2034-04-12,24,2,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-13,2034-04-13,25,2,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-14,2034-04-14,26,2,khong,Canh Tý,khong,khong,co,khong,khong,khong,1,tinh-toan,
2034-04-15,2034-04-15,27,2,khong,Tân Sửu,co,khong,khong,co,khong,khong,2,tinh-toan,
2034-04-16,2034-04-16,28,2,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-17,2034-04-17,29,2,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-18,2034-04-18,30,2,khong,Giáp Thìn,khong,khong,khong,khong,khong,co,0,tinh-toan,
2034-04-19,2034-04-19,1,3,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-20,2034-04-20,2,3,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-21,2034-04-21,3,3,khong,Đinh Mùi,co,khong,co,khong,khong,khong,2,tinh-toan,
2034-04-22,2034-04-22,4,3,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-23,2034-04-23,5,3,khong,Kỷ Dậu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-04-24,2034-04-24,6,3,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-25,2034-04-25,7,3,khong,Tân Hợi,co,khong,khong,khong,co,co,2,tinh-toan,
2034-04-26,2034-04-26,8,3,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-27,2034-04-27,9,3,khong,Quý Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2034-04-28,2034-04-28,10,3,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-29,2034-04-29,11,3,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-04-30,2034-04-30,12,3,khong,Bính Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-01,2034-05-01,13,3,khong,Đinh Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-05-02,2034-05-02,14,3,khong,Mậu Ngọ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-05-03,2034-05-03,15,3,khong,Kỷ Mùi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2034-05-04,2034-05-04,16,3,khong,Canh Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-05,2034-05-05,17,3,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-06,2034-05-06,18,3,khong,Nhâm Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-05-07,2034-05-07,19,3,khong,Quý Hợi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2034-05-08,2034-05-08,20,3,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-09,2034-05-09,21,3,khong,Ất Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2034-05-10,2034-05-10,22,3,khong,Bính Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-05-11,2034-05-11,23,3,khong,Đinh Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2034-05-12,2034-05-12,24,3,khong,Mậu Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-13,2034-05-13,25,3,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-14,2034-05-14,26,3,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-15,2034-05-15,27,3,khong,Tân Mùi,co,khong,co,khong,khong,khong,2,tinh-toan,
2034-05-16,2034-05-16,28,3,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-17,2034-05-17,29,3,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-18,2034-05-18,1,4,khong,Giáp Tuất,khong,khong,khong,co,khong,khong,1,tinh-toan,
2034-05-19,2034-05-19,2,4,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2034-05-20,2034-05-20,3,4,khong,Bính Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2034-05-21,2034-05-21,4,4,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
